index,epsilon,pvalue,gene,product
NTC_727,1.2872916666666665,0.018786125545901613,NTC,2.222074961541725
ALLC,2.0317393333333333,0.08508648901355773,ALLC,2.174244304194296
NTC_742,1.5171283333333332,0.036986175366317486,NTC,2.172467961310626
PTK7,1.8263173333333331,0.06521739130434782,PTK7,2.1653486315395396
ACSL3,1.8206083333333332,0.06521739130434782,ACSL3,2.158579832321664
NTC_808,1.2137883333333332,0.01718493769346707,NTC,2.1421568139329725
NTC_1654,1.2516149999999997,0.019634580778898028,NTC,2.136479728795336
CASK,1.7885603333333333,0.06521739130434782,CASK,2.120582551303189
TAOK1,1.798487,0.06700784816925785,TAOK1,2.1111977192410767
RENBP,1.8557033333333333,0.0729312762973352,RENBP,2.1100946260502975
NTC_468,1.1509749999999999,0.015007613416494993,NTC,2.099019716920666
S100A13,1.7078038333333332,0.061711079943899017,S100A13,2.065822455119176
EPHA1,1.731458333333333,0.06521739130434782,EPHA1,2.0528803314855097
NTC_1333,1.6909983333333332,0.06126837972576061,NTC,2.0507812342076277
NTC_1724,1.196278333333333,0.019634580778898028,NTC,2.0420212358942145
AVPR1B,2.1930913333333333,0.11968209443665263,AVPR1B,2.021966213304634
DUSP13,1.9990083333333333,0.09817671809256662,DUSP13,2.014983388114462
NTC_447,1.878785,0.08486166997753507,NTC,2.0127206255971086
NTC_961,1.2595916666666667,0.025461909005551182,NTC,2.007926460339284
NTC_630,2.500748333333333,0.1585843361106538,NTC,1.999947750821459
EIF2AK2,1.602558333333333,0.0565684899485741,EIF2AK2,1.9990719928262601
GLRX2,1.6806383333333332,0.06521739130434782,GLRX2,1.9926262806443056
AK1,1.4065916666666665,0.03897227775954164,AK1,1.982231163277782
NDUFS6,1.5313133333333333,0.051425899953249185,NDUFS6,1.9735843398729163
ACACB,2.0572483333333333,0.11220196353436185,ACACB,1.954384976216003
PLA2G7,3.296668333333333,0.25806451612903225,PLA2G7,1.939336707343056
MURC,1.6285698333333332,0.06732117812061711,MURC,1.9084367783700436
NTC_346,1.1706416666666666,0.02439749607906389,NTC,1.8878408362464367
NTC_1411,1.1771949999999998,0.025461909005551182,NTC,1.876577189284175
KRTAP5-3,2.354613333333333,0.1598877980364656,KRTAP5-3,1.8747070598280575
NTC_1594,1.1230883333333332,0.021432384265385584,NTC,1.874355264958697
SRPK2,2.2855733333333332,0.15147265077138847,SRPK2,1.8734062361344688
NTC_271,1.2061483333333332,0.028899597946176057,NTC,1.85639278921912
PFKP,3.1162183333333333,0.25806451612903225,PFKP,1.833183077843358
NTC_1343,1.6614716666666665,0.0790666504034117,NTC,1.8309528410007303
SULT2A1,2.295117633333333,0.1598877980364656,SULT2A1,1.8273374950505095
PASK,1.554288333333333,0.06732117812061711,PASK,1.8213901294324668
NTC_259,1.1877216666666666,0.030131007783660336,NTC,1.8065084335176371
NTC_1253,1.082385,0.02238386699491396,NTC,1.7860054788462616
IRAK4,2.7463616666666666,0.22423980185610692,IRAK4,1.783177748630046
PON1,2.369315333333333,0.17765310892940625,PON1,1.7779986429713281
NTC_1664,1.1263349999999999,0.026566268283769803,NTC,1.7747316453199369
NTC_1755,1.885095,0.11531568876485654,NTC,1.7684294916446768
SPR,1.8194933333333332,0.10869565217391304,SPR,1.7536055266030552
MARK1,1.4443983333333332,0.061711079943899017,MARK1,1.747197454939963
NTC_1733,1.204308333333333,0.03551771797360265,NTC,1.7457111005825687
PLOD1,2.314588333333333,0.17765310892940625,PLOD1,1.7369300142561301
NTC_1075,1.1413349999999998,0.030131007783660336,NTC,1.7359549470503208
NTC_1650,1.119125,0.028899597946176057,NTC,1.7224544633688073
CDK5,1.7843763333333331,0.10869565217391304,CDK5,1.7197601894701613
NTC_1521,1.1942749999999998,0.036986175366317486,NTC,1.7101547163078366
NTC_993,1.3195916666666665,0.05070110408218685,NTC,1.7088482253207125
NTC_525,1.4022949999999998,0.06126837972576061,NTC,1.7006523389968955
CRB2,2.2103083333333333,0.17125719912864432,CRB2,1.6938723619283849
MMP13,1.7495103333333333,0.10869565217391304,MMP13,1.6861567630819314
NTC_16,1.1009316666666664,0.030131007783660336,NTC,1.6745020288647547
NRBP1,2.5647183333333334,0.22423980185610692,NRBP1,1.665239039348497
NTC_1446,1.6026916666666666,0.09419347814655565,NTC,1.6443282599084985
PFKFB4,1.5361383333333332,0.08508648901355773,PFKFB4,1.643882149106653
INPPL1,1.626077383333333,0.09817671809256662,INPPL1,1.6390721642174069
NTC_136,1.166278333333333,0.04007861875001354,NTC,1.6293925943453011
NTC_744,1.360618333333333,0.06358705943077098,NTC,1.6281584284220798
NTC_1398,1.4679716666666667,0.0790666504034117,NTC,1.617714552415024
SLC13A1,2.0208933333333334,0.1598877980364656,SLC13A1,1.609004308913901
NTC_1592,1.1847116666666664,0.045126935839927856,NTC,1.594105552048925
GCAT,1.377945,0.07076780758556891,GCAT,1.5848630895917426
NTC_404,1.0509049999999998,0.03140724243175525,NTC,1.5794788908365436
NTC_481,2.487295,0.23189727425853268,NTC,1.5786969713274104
FCRL2,1.9126833333333333,0.15147265077138847,FCRL2,1.5677610655315353
DCLK3,1.6383083333333333,0.11220196353436185,DCLK3,1.5563921677302672
CHRNA5,2.0697983333333334,0.17765310892940625,CHRNA5,1.5532329429166951
BMPR1A,1.627133333333333,0.11220196353436185,BMPR1A,1.5457759228388075
LGALS7,1.6028683333333331,0.10869565217391304,LGALS7,1.5448249885043244
NTC_966,1.8907283333333331,0.15377072840829212,NTC,1.5374009876623742
NTC_501,2.5028416666666664,0.24502962432206343,NTC,1.5286891517417285
PAM,1.3526016666666667,0.0742020376994988,PAM,1.5278774285176935
AMT,3.138868333333333,0.32819074333800846,AMT,1.518815747761029
MTMR10,1.4615983333333333,0.09163160355306217,MTMR10,1.5170728789105978
GCDH,1.7887983333333333,0.14305750350631133,GCDH,1.5106211562690355
BACE1,1.7069983333333332,0.13043478260869565,BACE1,1.510021959931265
ENPP2,1.6807383333333332,0.12716222533894342,ENPP2,1.5053396415578433
NTC_876,1.058455,0.03850601878524111,NTC,1.4971543062500172
TLL2,1.9948849999999998,0.18543164930918205,TLL2,1.4598890381869416
CACNA1B,1.6792433333333332,0.13510986442262737,CACNA1B,1.4597879621231933
NTC_1057,2.321155,0.23839962620032018,NTC,1.4453702893999407
NTC_691,1.0464016666666667,0.04338766183267796,NTC,1.4258622306476383
CELA2A,1.7405883333333332,0.15217391304347827,CELA2A,1.423209094011896
NTC_872,1.2385149999999998,0.070981496003698,NTC,1.4228739666725614
NTC_955,1.0833816666666665,0.04878219232028562,NTC,1.4211136438236134
NTC_1494,1.0167283333333332,0.04007861875001354,NTC,1.4204581954802449
NTC_617,1.0225083333333331,0.04170536417096981,NTC,1.4108652624459626
NTC_1867,1.2777316666666665,0.0790666504034117,NTC,1.4080688055388233
NTC_1431,1.2043883333333332,0.06844204686844685,NTC,1.4027234037505134
NTC_1811,1.6624883333333331,0.14447783177133525,NTC,1.3968206770596947
NTC_807,1.0908749999999998,0.05268284938865627,NTC,1.3944990503119514
NTC_460,0.9936916666666665,0.04007861875001354,NTC,1.3882739621010762
MAGI3,2.7844583333333333,0.3173584793053027,MAGI3,1.3879129598411672
GLRA1,1.448305,0.1111127689415416,GLRA1,1.3820248128616965
PCTP,1.4928003333333333,0.11968209443665263,PCTP,1.3763183463144544
DYRK4,1.6216533333333332,0.14305750350631133,DYRK4,1.369468982511091
NTC_903,1.600185,0.13999581052938231,NTC,1.366373905817637
NTC_835,1.0882546666666666,0.05684085800750737,NTC,1.3552463864927446
TSSK3,1.4689333333333332,0.11968209443665263,TSSK3,1.3543136687711836
LAT,1.9005183333333333,0.19565217391304346,LAT,1.346546359368969
NTC_5,1.075238333333333,0.05684085800750737,NTC,1.3390366340738389
NTC_1924,0.9943883333333331,0.045126935839927856,NTC,1.338013296956371
NTC_1014,1.0140783333333332,0.04878219232028562,NTC,1.3302057804244827
PANK3,1.8764263333333333,0.19565217391304346,PANK3,1.3294768082255088
PPP1R11,1.8752163333333332,0.19565217391304346,PPP1R11,1.3286195046855955
MET,1.866917333333333,0.19565217391304346,MET,1.322739536026307
LRAT,1.8658513333333333,0.19565217391304346,LRAT,1.321984258692797
CYB5A,1.856018333333333,0.19565217391304346,CYB5A,1.3150174275291888
PRKCDBP,1.8536263333333332,0.19565217391304346,PRKCDBP,1.3133226588783855
PRKAA1,1.7477933333333333,0.17765310892940625,PRKAA1,1.311591636259336
GSTA5,1.5952283333333332,0.15147265077138847,GSTA5,1.3075540671305208
TNK1,1.8417705433333331,0.19565217391304346,TNK1,1.3049226500060989
NDUFA4L2,1.8360285333333333,0.19565217391304346,NDUFA4L2,1.300854347940631
NTC_1764,1.0868049999999998,0.06358705943077098,NTC,1.30050483478805
NTC_430,0.9189516666666665,0.03850601878524111,NTC,1.2998308336071258
KCNMB2,1.827683333333333,0.19565217391304346,KCNMB2,1.2949416458734546
ADRA1B,1.6772016666666665,0.17125719912864432,ADRA1B,1.2853254479036742
PPEF1,1.8052813333333333,0.19565217391304346,PPEF1,1.279069485624584
RPS6KB2,1.9188823333333331,0.21739130434782605,RPS6KB2,1.2717542944920794
UGDH,1.5479368333333332,0.15147265077138847,UGDH,1.2687908431621424
SPINK6,1.9111843333333332,0.21739130434782605,SPINK6,1.2666523847037947
NTC_1482,1.0426616666666666,0.06126837972576061,NTC,1.2645021213076193
CERK,1.9070613333333333,0.21739130434782605,CERK,1.2639198341637716
PDE9A,1.3490106666666666,0.11636477574527768,PDE9A,1.260216711306031
PTGER1,1.8989233333333333,0.21739130434782605,PTGER1,1.258526310929547
NTC_1553,2.321155,0.28752347491665564,NTC,1.2565031565142868
NTC_982,1.0639416666666666,0.06597775951184201,NTC,1.2560921238686806
NTC_1299,0.9755349999999999,0.05268284938865627,NTC,1.2470563823041774
SLC22A11,1.9188183333333333,0.22627395979429638,SLC22A11,1.2383390052119696
PTPRB,1.6017433333333333,0.16877045348293593,PTPRB,1.2376728121778398
TGFBR1,1.7435793333333331,0.19565217391304346,TGFBR1,1.2353526732115927
CXCL10,1.7370683333333332,0.19565217391304346,CXCL10,1.2307395299484734
POR,1.31742539,0.11636477574527768,POR,1.2307104260926516
ESD,1.9654183333333333,0.23913043478260865,ESD,1.221242450671343
NTC_356,0.9549583333333331,0.05268284938865627,NTC,1.2207525966960624
SULT1A1,1.7197383333333331,0.19565217391304346,SULT1A1,1.2184609594140152
TUBA8,1.7180383333333331,0.19565217391304346,TUBA8,1.2172564833662034
GPX2,1.709458333333333,0.19565217391304346,GPX2,1.2111774219013647
NTC_870,1.6771116666666666,0.1898874846650891,NTC,1.2100422029242135
NME3,1.7068883333333331,0.19565217391304346,NME3,1.2093565375232023
NTC_1605,0.9707316666666664,0.05684085800750737,NTC,1.2088903671175735
MAP3K4,1.9442683333333333,0.23913043478260865,MAP3K4,1.2081005778223743
NTC_1245,1.0805449999999999,0.07629220917666418,NTC,1.207530442181315
CAPNS1,1.8215053333333333,0.21739130434782605,CAPNS1,1.2072169251164229
SGK494,1.9283273333333333,0.23913043478260865,SGK494,1.1981953960216456
PRKACA,1.6879583333333332,0.19565217391304346,PRKACA,1.1959443424731566
NTC_1395,1.0238916666666666,0.06844204686844685,NTC,1.192503085581577
NTC_867,0.9085483333333333,0.04878219232028562,NTC,1.191777996895404
NTC_799,1.0219716666666665,0.06844204686844685,NTC,1.1902669057210935
SELE,1.6783583333333332,0.19565217391304346,SELE,1.1891425953796309
NTC_536,1.1088383333333331,0.08486166997753507,NTC,1.187885672896431
NTC_463,1.586428333333333,0.1789836519266249,NTC,1.1853580479801273
GUSB,4.035758333333334,0.509116409537167,GUSB,1.1832153513010488
MTFMT,1.359233333333333,0.13510986442262737,MTFMT,1.1815991276129814
SLC6A7,1.6594883333333332,0.19565217391304346,SLC6A7,1.1757729112489197
NTC_711,1.387425,0.14447783177133525,NTC,1.1657127987080893
PROZ,1.8009483333333332,0.22627395979429638,PROZ,1.1622697828115505
NTC_707,1.238608333333333,0.11531568876485654,NTC,1.161952848669975
NTC_209,2.333585,0.3184673930827593,NTC,1.1596401253468525
TTBK1,4.522008333333333,0.5563347358578775,TTBK1,1.1515919306139517
NTC_454,0.9368183333333332,0.05902016213157248,NTC,1.1513493586293786
NTC_724,0.8755849999999998,0.04878219232028562,NTC,1.1485387173439632
NTC_1309,0.8979549999999998,0.05268284938865627,NTC,1.1478834831881455
NTC_1726,1.0665049999999998,0.08486166997753507,NTC,1.1425344628589456
NTC_414,0.9281016666666665,0.06126837972576061,NTC,1.1255679227577533
NTC_50,0.9272883333333332,0.06126837972576061,NTC,1.1245815416926297
EEA1,2.040518333333333,0.28260869565217384,EEA1,1.11986600676294
NTC_987,1.0601716666666665,0.08788544025117526,NTC,1.1196293456903286
NTC_1483,1.5220783333333332,0.18437590589369712,NTC,1.1176557774447606
NTC_1315,0.9332683333333333,0.06358705943077098,NTC,1.1167780601438027
PPME1,2.0346083333333334,0.28260869565217384,PPME1,1.1166225131898355
NTC_246,0.9963383333333332,0.07629220917666418,NTC,1.1134278241185647
KIDINS220,1.6776983333333333,0.21739130434782605,KIDINS220,1.1119077096157908
ATP2A1,2.0222583333333333,0.28260869565217384,ATP2A1,1.1098446543695575
GAPDHS,2.145408333333333,0.30434782608695643,GAPDHS,1.1083818695938572
SSTR5,1.7880516666666666,0.2411596192295067,SSTR5,1.1044713082728712
DDAH1,1.6622183333333331,0.21739130434782605,DDAH1,1.1016482183813598
M6PR,2.1301183333333333,0.30434782608695643,M6PR,1.1004826000129664
NTC_1749,0.8464983333333331,0.05070110408218685,NTC,1.0962005984075431
CD46,2.1145883333333333,0.30434782608695643,CD46,1.0924593392810344
NTC_1962,1.0165683333333333,0.08486166997753507,NTC,1.0890378898218138
GABRB1,1.639978333333333,0.21739130434782605,GABRB1,1.0869084842047616
PROC,1.3862773333333331,0.16445346304198621,PROC,1.0867817871938428
SLC25A2,2.097218333333333,0.30434782608695643,SLC25A2,1.0834854797244566
MMP10,2.0965583333333333,0.30434782608695643,MMP10,1.0831445040590943
NTC_1754,0.9941283333333332,0.0819226054474877,NTC,1.0802161130022039
NTC_1085,1.7307683333333332,0.23839962620032018,NTC,1.0777398005881782
EPHB2,2.084728333333333,0.30434782608695643,EPHB2,1.0770327735723748
DRD2,2.084198333333333,0.30434782608695643,DRD2,1.0767589597804932
NTC_17,0.863695,0.05684085800750737,NTC,1.0755933915424065
ARF6,1.659838333333333,0.22627395979429638,ARF6,1.071202267982305
NTC_780,0.8579849999999999,0.05684085800750737,NTC,1.068482503710814
CEACAM5,2.063528333333333,0.30434782608695643,CEACAM5,1.0660802218971042
NNMT,1.6069883333333332,0.21739130434782605,NNMT,1.0650441033375866
AKR1A1,2.1877983333333333,0.326086956521739,AKR1A1,1.0647283164799743
NTC_924,1.4695083333333332,0.1898874846650891,NTC,1.0602556384431703
PPP2R2D,2.1721483333333333,0.326086956521739,PPP2R2D,1.057111984618379
NTC_455,0.8946409999999999,0.06597775951184201,NTC,1.0562153443155564
NTC_758,1.1680883333333332,0.1271905185989361,NTC,1.0460759724066988
PPFIA3,1.3444133333333332,0.16877045348293593,PPFIA3,1.0388329992504313
CA2,1.461456833333333,0.1963534361851332,CA2,1.0331937065635914
PTK2B,1.3734943333333332,0.17765310892940625,PTK2B,1.030707490235073
NTC_864,1.2872949999999999,0.1585843361106538,NTC,1.0295009320118351
CYP3A5,7.8364183333333335,0.7391304347826083,CYP3A5,1.0287564934596625
MMAB,1.3708033333333332,0.17765310892940625,MMAB,1.028688090672287
MAP4K5,1.3265483333333332,0.16877045348293593,MAP4K5,1.0250286497461054
NTC_1511,1.2898716666666665,0.16351115716206643,NTC,1.0144229361919526
PPFIA1,1.6317183333333332,0.23913043478260865,PPFIA1,1.0138929012765014
NTC_348,0.8820983333333333,0.070981496003698,NTC,1.0134029499402555
HLA-DQA2,1.6252183333333332,0.23913043478260865,HLA-DQA2,1.0098540278240997
FDXR,1.6236583333333332,0.23913043478260865,FDXR,1.0088846981955233
SLC25A18,1.6223883333333333,0.23913043478260865,SLC25A18,1.0080955644594387
NTC_529,1.7430816666666664,0.2656918864313077,NTC,1.003355645556459
MAP2K7,1.6091883333333332,0.23913043478260865,MAP2K7,0.9998935445253305
SLC6A2,1.3291433333333331,0.17765310892940625,SLC6A2,0.9974252940220933
NTC_1295,0.8298583333333331,0.06358705943077098,NTC,0.9930344217124075
ADH1C,1.6871116666666666,0.2589149831398645,ADH1C,0.9900693625026176
NTC_1668,1.473415,0.21314858758001587,NTC,0.9891293344383789
NTC_1551,1.0847149999999999,0.12313083950837048,NTC,0.9866927325964926
KCNA1,1.2385983333333332,0.1598877980364656,KCNA1,0.9861530158347015
KCNJ6,4.526768333333333,0.605890603085554,KCNJ6,0.9850509678018848
TUFM,1.5852883333333332,0.23913043478260865,TUFM,0.9850429175234224
ASRGL1,2.2671683333333332,0.3695652173913042,ASRGL1,0.9801170716574829
NTC_1045,3.2863183333333335,0.5042465118903798,NTC,0.9772100804807612
NTC_938,0.9384983333333332,0.09099551181146143,NTC,0.9769580212531821
GLS,1.5713483333333331,0.23913043478260865,GLS,0.9763810873808869
SORCS3,2.257118333333333,0.3695652173913042,SORCS3,0.9757723671089347
NTC_1103,1.3218516666666664,0.18437590589369712,NTC,0.970630170485084
NTC_366,1.2989016666666666,0.1789836519266249,NTC,0.9705219654537188
NTC_1122,1.445585,0.21314858758001587,NTC,0.9704465672767713
NTRK3,2.238128333333333,0.3695652173913042,NTRK3,0.967562820902275
NTC_186,0.8905683333333332,0.08486166997753507,NTC,0.9540555481354389
NTC_1928,0.9256316666666666,0.09419347814655565,NTC,0.9496788056131841
NTC_459,0.9378683333333332,0.0974809293134194,NTC,0.9482602326054702
NTC_1382,1.263418333333333,0.1789836519266249,NTC,0.9440092930234094
TNFSF11,1.9506183333333331,0.32819074333800846,TNFSF11,0.9438528564821521
NTC_635,2.3426816666666666,0.39576602610453004,NTC,0.943073421949698
ALDH3B1,1.7005483333333333,0.2805049088359046,ALDH3B1,0.9388039207639832
NTC_240,0.8056549999999998,0.06844204686844685,NTC,0.9383278570300164
NTC_878,0.9431016666666665,0.10433062071164628,NTC,0.9257374756895386
TESK1,1.5847083333333332,0.26086956521739124,TESK1,0.9247986783923332
NTC_235,0.8798516666666665,0.09099551181146143,NTC,0.9159080125480397
CTDSP1,2.3196483333333333,0.4130434782608694,CTDSP1,0.8907547738028828
NTC_849,1.2117516666666663,0.18437590589369712,NTC,0.8897841992878056
TPH1,2.4587683333333334,0.434782608695652,TPH1,0.8894049484852506
NTC_989,0.8619216666666664,0.09419347814655565,NTC,0.8843136729319524
AATK,2.2923183333333332,0.4130434782608694,AATK,0.8802599381770662
PRKAG2,1.759523333333333,0.3160355306217859,PRKAG2,0.8802263367730296
NTC_1751,0.905978333333333,0.10789601102845955,NTC,0.8760761661182433
NPR2,1.3555833333333331,0.22627395979429638,NPR2,0.8748466112296156
RFK,3.701621666666667,0.5807645250813165,RFK,0.873582415600239
HSD17B11,1.5853583333333332,0.28260869565217384,HSD17B11,0.8700676083307346
KCNJ12,1.577548333333333,0.28260869565217384,KCNJ12,0.8657813672468179
TH,1.2688129999999997,0.20812569007191667,TH,0.8649172252520506
NTC_81,1.5328783333333331,0.2728385659706112,NTC,0.8646878411682304
TENC1,1.7845383333333331,0.3277161205250376,TENC1,0.864612739423441
EFNB2,1.473968333333333,0.26086956521739124,EFNB2,0.8601734072992295
DUSP7,2.3707683333333334,0.434782608695652,DUSP7,0.8575728989157024
SAA1,2.3689383333333334,0.434782608695652,SAA1,0.8569109369757902
NTC_1319,2.292915,0.4238621547619892,NTC,0.8547422109205596
NTC_1340,2.2900183333333333,0.4238621547619892,NTC,0.8536624049657089
YARS,2.3593083333333333,0.434782608695652,YARS,0.8534274979149408
PXK,2.3538683333333332,0.434782608695652,PXK,0.8514596984870051
NTC_743,0.8056316666666667,0.08788544025117526,NTC,0.850813961717592
PIGA,1.238713333333333,0.20617110799438987,PIGA,0.849475161704208
LEPRE1,1.5466683333333333,0.28260869565217384,LEPRE1,0.8488339761237261
CALM2,2.344878333333333,0.434782608695652,CALM2,0.8482077652412068
NTC_1430,0.8256649999999999,0.09419347814655565,NTC,0.8471150882945983
MBL2,7.1287183333333335,0.7608695652173909,MBL2,0.8461060629280632
ARL1,1.5360483333333332,0.28260869565217384,ARL1,0.8430055663527664
GCSH,1.5346783333333331,0.28260869565217384,GCSH,0.842253690516023
CTSV,2.323528333333333,0.434782608695652,CTSV,0.8404848759422312
NTC_1311,1.8905116666666666,0.36010501315221366,NTC,0.8385758340535425
NTC_844,1.2481483333333332,0.21314858758001587,NTC,0.837903869738242
CSNK1D,1.3343833333333333,0.23655913978494622,CSNK1D,0.8354043869234236
NTC_327,1.0093216666666667,0.14906901107957235,NTC,0.8343180370207801
APCS,1.5201683333333331,0.28260869565217384,APCS,0.8342903924202955
HRH4,1.5193983333333332,0.28260869565217384,HRH4,0.8338678052711769
NTC_1727,0.7671583333333332,0.0819226054474877,NTC,0.8335913635133448
NGF,1.5163083333333331,0.28260869565217384,NGF,0.8321719685299089
TRIO,1.213423333333333,0.20617110799438987,TRIO,0.8321319828900358
EPX,1.5128383333333333,0.28260869565217384,EPX,0.8302675822864787
CA10,1.2177283333333333,0.20812569007191667,CA10,0.8300941203924227
NTC_335,0.8321616666666665,0.10085945052639704,NTC,0.8290688564216141
NTC_1487,1.0195116666666666,0.15377072840829212,NTC,0.8289917782653317
NTC_1228,1.703735,0.3265321669468846,NTC,0.8281413367901006
ROCK1,2.429148333333333,0.4565217391304346,ROCK1,0.8272186194621678
MMP3,1.2428253333333332,0.21598877980364653,MMP3,0.8271857769208374
MAP4K4,1.5977883333333331,0.30434782608695643,MAP4K4,0.8254650607065104
ANKK1,1.591308333333333,0.30434782608695643,ANKK1,0.8221172996284087
NTC_493,2.4566916666666665,0.4630822527891689,NTC,0.8213748677472877
NTC_55,2.3872416666666667,0.45309186047222316,NTC,0.8207664847329647
PFKFB2,3.551168333333333,0.5890603085553997,PFKFB2,0.8162013800746714
MUSK,2.5442283333333333,0.4782608695652172,MUSK,0.8150057669790118
NTC_1632,1.0906816666666668,0.1789836519266249,NTC,0.8149427643234513
NTC_1669,1.4670583333333331,0.2801156405678691,NTC,0.8107883332720488
MYO1D,1.8267149999999999,0.36082181970099364,MYO1D,0.8086998966928026
PPEF2,1.5619783333333332,0.30434782608695643,PPEF2,0.806964547711631
NTC_357,1.4904849999999998,0.28752347491665564,NTC,0.806839313719763
NTC_839,1.6574083333333332,0.3265321669468846,NTC,0.8056231472463259
GUCY2F,2.5122883333333332,0.4782608695652172,GUCY2F,0.8047742622605636
EPHB3,2.5051083333333333,0.4782608695652172,EPHB3,0.8024742558773933
AKR1B1,1.4348916666666665,0.27752081406105455,AKR1B1,0.7988105606527011
TUBB3,1.1997983333333333,0.21607830264689204,TUBB3,0.7983324216189589
NTC_959,0.8905883333333332,0.1271905185989361,NTC,0.7975621622272242
SLC6A5,2.4770483333333333,0.4782608695652172,SLC6A5,0.7934856515442795
RCVRN,1.5278083333333332,0.30434782608695643,RCVRN,0.7893113075821969
NTC_794,0.9995749999999999,0.16351115716206643,NTC,0.786118365608003
NTC_1619,0.8635083333333332,0.12313083950837048,NTC,0.7854758134961807
NTC_1943,0.9192049999999997,0.13999581052938231,NTC,0.7848953252887014
KCNH6,1.3711883333333332,0.26810599504640265,KCNH6,0.7838994228417472
JAK1,1.121747,0.20036704365730654,JAK1,0.7831742642508349
CYP2D6,1.508128333333333,0.30434782608695643,CYP2D6,0.7791440331968512
PPP1R15B,1.5080183333333332,0.30434782608695643,PPP1R15B,0.7790872039192909
NTC_1223,0.8827783333333332,0.13135359499575763,NTC,0.7782203342671932
VAMP1,1.4982383333333331,0.30434782608695643,VAMP1,0.7740345645143782
ZMYND8,1.4967383333333333,0.30434782608695643,ZMYND8,0.7732596198203733
NTC_1788,1.5538183333333333,0.3184673930827593,NTC,0.7721467556711686
NTC_786,0.8356783333333331,0.11917306592012594,NTC,0.7720179353117483
CTDNEP1,1.1594333333333333,0.21598877980364653,CTDNEP1,0.771682662799425
DCD,1.4905883333333332,0.30434782608695643,DCD,0.7700823465749528
NTC_479,1.0301049999999998,0.1789836519266249,NTC,0.7696806886000117
NTC_1886,0.8074049999999999,0.11155718335859915,NTC,0.7690552483225296
CKS2,1.4874983333333331,0.30434782608695643,CKS2,0.7684859605053024
GABRG2,1.4845083333333333,0.30434782608695643,GABRG2,0.7669412374152526
NTC_1412,0.8545649999999999,0.1271905185989361,NTC,0.7653016367424245
BMX,1.5284083333333331,0.3160355306217859,BMX,0.7646078019293321
NTC_1806,0.8259183333333331,0.11917306592012594,NTC,0.7630014336889438
PRKRA,1.255218333333333,0.24731182795698922,PRKRA,0.7616101410993465
CHRNB3,1.4663483333333331,0.30434782608695643,CHRNB3,0.7575592403198318
NTC_1649,0.7816983333333334,0.10789601102845955,NTC,0.7558980758491511
NTC_1904,2.3872416666666667,0.48342657054454485,NTC,0.7535793431227286
NTC_907,0.9266716666666667,0.15377072840829212,NTC,0.7535011299377957
PARK7,1.1676116666666665,0.23259526722568707,PARK7,0.7395642096449317
CA13,1.1381149999999998,0.22423980185610692,CA13,0.7389636143025898
NTC_1331,2.4714283333333333,0.5042465118903798,NTC,0.734896755442874
CNKSR3,1.4206983333333332,0.30434782608695643,CNKSR3,0.7339750901322796
SBK1,1.4793283333333331,0.326086956521739,SBK1,0.7199396497717078
NTC_685,1.1975516666666666,0.2517879366079583,NTC,0.7172916312404592
LCN2,2.1877316666666666,0.47093491689296046,LCN2,0.7154738130960371
CHRNA9,1.4738258333333332,0.32819074333800846,CHRNA9,0.7131455185144822
TRPM7,1.2502963333333332,0.26928471248246844,TRPM7,0.7124042237019685
