	differentiation	lower	upper	upper_vs_lower
ABAT_+_8807445.23-P2	-0.8424565498829751	9.099805353416821	2.261637191110944	-5.266908687926113
ABAT_+_8807450.23-P2	1.7986291396993477	-3.058471736661833	-11.229644053228727	
ABAT_+_8807464.23-P2	0.7171695664295694	-3.257253700452786	-11.428426017019678	
ABAT_+_8807492.23-P2	-8.29663893716283			
ABAT_+_8807696.23-P2	1.4472786547382572	-1.2014977105436735	1.3394270239769797	4.112184208900419
ABAT_-_8768504.23-P1	0.39663648930465845	-2.282166270418273	-0.4781973816815847	3.375935125819658
ABAT_-_8768523.23-P1	-0.6872119206662445	9.450775631163209	2.8748393737734452	-5.00467678301
ABAT_-_8768533.23-P1	0.10309668365467423	-1.602640768164136	1.542500410658907	4.715802815835075
ABCC2_+_101542515.23-P1P2	-5.5471462451204605	18.90254275674426		-18.150900056708647
ABCC2_+_101542910.23-P1P2	-9.679621066555137			
ABCC2_+_101542914.23-P1P2	-8.017718421362959			
ABCC2_+_101542981.23-P1P2	10.608739253134676	-0.20814019988798727	0.5592869388809767	2.3386866131487283
ABCC2_-_101542808.23-P1P2	-6.752664847892513			
ABCC8_+_17497953.23-P1P2	-0.874123528839872	11.45906529586399	-6.495432705516424	-16.38323852700065
ABCC8_+_17498387.23-P1P2	0.9112162284124716	-0.651446945938785	0.0640934511652109	2.286799871483761
ABCC8_-_17497979.23-P1P2	-1.2411757241360752	0.5060654912783633	1.96879658405999	3.033990567161392
ABCC8_-_17497997.23-P1P2	1.5494833753951593	-0.9882944606618871	-0.8584765534994905	1.7038679059899762
ABCC8_-_17498220.23-P1P2	-9.440929852087503			
ABCC9_+_22093672.23-P1P2	-0.20604681932223667	-0.2836184044521861	1.3933105433818351	3.2481884222137856
ABCC9_+_22093678.23-P1P2	-7.104191827665463	17.794585403723914	9.812924102202736	-6.410401827141413
ABCC9_+_22093937.23-P1P2	-9.575523507650965			
ABCC9_+_22093941.23-P1P2	1.1686693601945057	-1.5649211022149778	-0.04959289159865227	3.0865876849960907
ABCC9_+_22094309.23-P1P2	-8.589166115609633			
ABCE1_+_146019317.23-P1P2	-6.812043394971444			
ABCE1_+_146019463.23-P1P2	10.281704267814224	-1.4673461336629003	-9.638518450229792	
ABCE1_+_146019842.23-P1P2	0.5872128977937258	-0.09800583239049843	2.688649411876354	4.357914718646616
ABCE1_-_146019502.23-P1P2				
ABCE1_-_146019516.23-P1P2				
ABCG1_+_43639544.23-P1P2	2.919173131876455	-1.6555651907099982	0.8362275054455395	4.063052170535301
ABCG1_+_43639681.23-P1P2	-6.776710321859164			
ABCG1_-_43639282.23-P1P2	0.7796502753221166	7.672269247273339	0.7465605681528044	-5.354449204740769
ABCG1_-_43639541.23-P1P2	0.9784495310234217	8.655704988637398	0.4960897034929048	-6.588355810764728
ABCG1_-_43639626.23-P1P2	-7.85784708458457	17.364063692475668	8.767926367027666	-7.024877851068236
ABL1_+_133589617.23-ENST00000372348.2	0.3374359444326922	-0.9393848601809403	-9.108713476764144	
ABL1_+_133589629.23-ENST00000372348.2	-7.289692871549967	18.354136182873404		-18.865527888671586
ABL1_+_133589636.23-ENST00000372348.2	0.8864638832135033	-1.823370140277941	0.6174810909633898	4.012034099632854
ABL1_-_133589228.23-ENST00000372348.2	-0.12984505192481266	10.23741011448119	-8.192916970952542	-16.859067611053966
ABL1_-_133589268.23-ENST00000372348.2	0.7412734791332464	10.470496614946246	-8.819616774344155	-17.718853914910635
ABL2_+_179112168.23-P1	-0.031423220024340504	7.309060750799302	-9.997534566539997	-15.736903954267358
ABL2_+_179112186.23-P1	-7.427702692915517			
ABL2_+_179198340.23-P2	1.1444930538699472	-1.3326086362055225	-1.2137621058397974	1.6901060047454903
ABL2_+_179198398.23-P2	-0.02009365850078798	-1.5968116893619388	1.06490600823591	4.2329771719776135
ABL2_+_179198565.23-P2	1.262274360937129	-1.8313353505227408	1.6039651006091267	5.00602959743824
ABL2_+_179198740.23-P2	0.14325547186258872	-0.09580324411398422	-8.266975560680876	
ABL2_-_179112151.23-P1	-8.377483337427782		8.67473882918869	2.5725146664583542
ABL2_-_179112154.23-P1	-6.869074340007823			
ABL2_-_179112158.23-P1	1.487187259074783	-0.9171034128049342	0.8350517560473663	3.3234146432320655
ABL2_-_179198834.23-P2	0.6031462868565837	-2.0864045461117335	0.25994033069264894	3.917756545946685
ABO_+_136150190.23-P1	1.1329147085600926	9.271090946129844	0.7444279673338421	-6.955403504416237
ABO_+_136150601.23-P1	-0.8666804691752389	11.27948761003563	2.9401656010132085	-6.768062534642658
ABO_-_136130692.23-P2	1.3157442340555128	9.309016092376211	-1.011216042134999	-8.748972660131445
ABO_-_136130921.23-P2	0.11685889525152057	-1.8481168026136263	0.8285512364501948	4.247927513443586
ABO_-_136130955.23-P2	2.8932187066264907	-0.2999745754374068	-10.057065769983476	
ABO_-_136130959.23-P2	-8.955879167545095		11.048241089628675	3.9460169268983405
ABO_-_136130966.23-P2	-9.947959504248859		11.409201916151726	2.722015252700234
ABO_-_136150219.23-P1	-9.874655372271123		7.444825825882448	0.34260166315211205
ABO_-_136150600.23-P1	-1.47064768555158	10.77094023466901	2.4736138416064573	-6.726066918682789
ABO_-_136150606.23-P1	-0.31369080025129903	-1.8432013121995094	-0.053386585672753284	3.361536852211068
ACACA_+_35715534.23-P1P2	2.6734092632624438	9.161704047945948	-10.160801987912599	-17.751246561478784
ACACA_+_35715655.23-P1P2	-7.487203704664179			
ACACA_-_35715847.23-P1P2				
ACACA_-_35715992.23-P1P2				
ACACA_-_35716002.23-P1P2				
ACACB_+_109569160.23-P1	-6.5743807788459625	16.846744351115667		-16.358136056913853
ACACB_+_109569170.23-P1	1.4607955511389048	-2.218806186106695	-1.402240776907452	2.3878248835790084
ACACB_+_109592574.23-P2	-0.6499145979196517	-1.6416659251461994	-8.812838241713091	
ACACB_+_109592655.23-P2	-7.62161273809449			
ACACB_+_109592908.23-P2	-7.840840659278879			
ACACB_-_109569178.23-P1	-0.7955371827892227	-0.02348388912418642	-7.1911756369561175	
ACACB_-_109569231.23-P1	1.919493896084897	-1.9208409668147475	-10.09201328338164	
ACACB_-_109569639.23-P1	0.3577076410732266	10.185391430894981	-10.561757759842301	-19.175452089021658
ACACB_-_109592496.23-P2	1.5301186684444517	-1.9067749303896875	-0.6001889805126912	2.877845424256761
ACACB_-_109592519.23-P2	-0.8390931245192071	-0.9954013471561467	-9.16480022153182	
ACAD8_+_134123511.23-P1P2	1.5246662426870348	-2.115234695580357	-0.4183561584020921	3.2681380115580305
ACAD8_-_134123448.23-P1P2	-1.0950139822653107	-1.3321409120837782	0.8731302855719383	3.776212547089046
ACAD8_-_134123455.23-P1P2	0.6839119340008565	-0.43242487146105724	-9.60359718802795	
ACAD8_-_134123502.23-P1P2	-9.206575238815647		10.035641052849043	2.933416890118706
ACAD8_-_134123507.23-P1P2	-8.168459866244097		9.45286721759072	4.350643054860385
ACADSB_+_124768874.23-P1P2	-0.18408817234301444	10.490371482325303	1.0441614679427105	-7.874950540002827
ACADSB_+_124768891.23-P1P2	-9.26723802072227			
ACADSB_+_124768941.23-P1P2	2.3732721411724618	9.749736670285257	-9.745616192900377	-17.92409338880587
ACADSB_+_124768944.23-P1P2	-8.983691017562764			
ACADSB_-_124768552.23-P1P2	0.6414385911460597	11.067114033260236	-8.206427720816372	-17.702282279696842
ACADS_+_121163685.23-P1P2	0.4968043969252506	10.587892768455024	-9.060748726278886	-18.077382020354147
ACADS_+_121164090.23-P1P2				
ACADS_-_121163653.23-P1P2	0.3554070953300855	9.315734666537054	1.3946907716070174	-6.349784420550271
ACADS_-_121163657.23-P1P2	0.2181325438450546	10.043562019281467	1.053091506529971	-7.4192110383717305
ACADS_-_121163671.23-P1P2	-6.088144704006363	17.3964224954875	8.142278093255412	-7.682884927852326
ACAN_+_89347139.23-P1P2	1.4452571360111377	-0.3845080856490757	-8.558384611144346	
ACAN_+_89347148.23-P1P2	-7.612734586748038			
ACAN_+_89347151.23-P1P2	-8.50530551103949			
ACAN_-_89346701.23-P1P2	-8.752664847892513	19.617463551453838		-18.543892756530866
ACAN_-_89347101.23-P1P2	-1.0495038572517106	0.2545769058522005	1.8324359713255123	3.1491185398530765
ACAT1_+_107992288.23-P1P2	-8.609391143673667			
ACAT1_+_107992310.23-P1P2	0.8232690487655461	1.3398810088418207	2.29515505705036	2.526533522588303
ACAT1_+_107992321.23-P1P2	1.1356609243216815	-0.9936279049649279	-9.16480022153182	
ACAT1_-_107992364.23-P1P2	-0.5282149300217519	-1.552928555678685	1.9848943791285296	5.1083088878512255
ACAT1_-_107992733.23-P1P2	1.1389145413488857	9.279442866925132	0.9234724695210699	-6.7847109230242975
ACAT2_+_160183436.23-P1P2	-6.8802148976130235			
ACAT2_+_160183505.23-P1P2	1.9461921751753652	-2.7905515150798124	-10.961723831646704	
ACAT2_-_160183054.23-P1P2	-7.01435157026456	19.17830262474294		-18.689694330541126
ACAT2_-_160183095.23-P1P2	-0.023857036023498535	-1.684068367507983	-9.85633988034968	
ACAT2_-_160183174.23-P1P2	-0.44876108275755777	-1.1209322292400046	0.44930163601540474	3.1415541442140187
ACCS_+_44087946.23-P1P2	0.4120409922902868	-0.6325780523182409	3.0887924477634194	5.292629974461424
ACCS_+_44088028.23-P1P2	-0.47011693130146104	0.3788628882184746	-8.794604886336082	
ACCS_+_44088091.23-P1P2	1.541767295367689	8.975562775527735	0.15204989497467242	-7.252253406173297
ACCS_+_44088215.23-P1P2	-8.678026046999758			
ACCS_-_44088090.23-P1P2	-0.3343284780878396	10.739904062798553	-7.93509399176409	-17.103738580182878
ACE2_+_15619016.23-P1P2	-8.166186114723976			
ACE2_+_15619087.23-P1P2	2.3026175876086765	-1.274883594474577	-9.44605591104147	
ACE2_-_15618594.23-P1P2	-6.923936275042342	18.356728928072087	7.9488038834730075	-8.836665570219317
ACE2_-_15618975.23-P1P2	-8.551334042083894			
ACE2_-_15619013.23-P1P2	2.2629572057199963	-2.9128870580038644	-10.084059374570757	
ACE_+_61554448.23-P1	2.035878311412152	-0.9784649736133453	-0.48964139775026033	2.0600830502428495
ACE_+_61554829.23-P1	1.0478875325634447	7.363208819963333	-1.4627418700793187	-7.254691215662886
ACE_+_61562272.23-P2	-0.05573515451502181	-1.8213719473810972	0.3292564201840228	3.7220152527002357
ACE_+_61562293.23-P2	-6.05997090841503	18.13956009850635	8.010105960741905	-8.558194663384684
ACE_-_61554428.23-P1	0.6784343493373848	-0.2137369783582841	0.7209992136459811	2.50599566638403
ACE_-_61554458.23-P1	1.9267176280015423	-2.157295630458833	0.4333602740038204	4.161915378842418
ACE_-_61554461.23-P1	1.082518215575037	9.293833291424972	1.2608218413082577	-6.46175197573695
ACE_-_61562238.23-P2	2.2849521394695604	-2.8913803531168405	-12.062790757817105	
ACE_-_61562443.23-P2	2.34050632518426	-1.8133513844529503	-10.569486201740999	
ACE_-_61562661.23-P2	-9.457759926771697		11.07879566734006	3.9765715046097236
ACHE_+_100493456.23-P1	0.13862984885173327	10.454496985289365	2.816600102404543	-6.066637408505058
ACHE_+_100493473.23-P1	-0.7638568243353244	-1.2690308682291391	-9.440203184796031	
ACHE_+_100494559.23-P2	1.123628297796984	9.133964107150112	-8.578950181538815	-16.141654814309163
ACHE_+_100494570.23-P2	1.3665095236323923	8.26488113074385	-4.798738044668238	-11.492359701032324
ACHE_-_100493122.23-P1	-7.3656417247832655	20.87652569267256		-18.80326084516689
ACHE_-_100493427.23-P1	-8.80913179955154			
ACHE_-_100493486.23-P1	0.4931138279513738	-0.930142707876092	-0.9954065158718259	1.5059956663840302
ACHE_-_100494233.23-P2	1.0038361220709422	-2.8293481669566436	-10.000520483523536	
ACHE_-_100494236.23-P2	-0.45508791508416246	-0.3123582998932406	1.6367072608818274	3.5203250351548325
ACHE_-_100494578.23-P2	-0.025910028925718753	0.022431945931172592	1.5709336524503943	3.119761180898986
ACOT13_+_24667341.23-P1P2	1.6347697270021806	9.298985952076736	-9.335710737761337	-17.063437215458308
ACOT13_-_24667329.23-P1P2	-0.0020536851458947125	9.740790282117311	0.28235469360746773	-7.887176114130078
ACOT13_-_24667371.23-P1P2	0.4128177623736017	-1.7015557942368247	-9.871641334826986	
ACOT13_-_24667386.23-P1P2	-7.812043394971445			
ACOT13_-_24667473.23-P1P2	1.4026473645352535	8.620623849990917	0.6401037010447117	-6.40926067456644
ACOX1_+_73975227.23-P1P2	-8.400105134351486	18.103517955683593		-17.351875255647982
ACOX1_-_73975169.23-P1P2	0.5979932138432689	10.508533350175892	0.2883365926939696	-8.648937283102159
ACOX1_-_73975193.23-P1P2	1.9422898359707181	-1.9658570715421302	-9.552066887387868	
ACOX1_-_73975196.23-P1P2	-0.2876599365438117	-1.5444740607540126	-8.714434537652098	
ACOX1_-_73975245.23-P1P2	0.40300814979770905	8.936168510527676	-9.245881529046253	-16.61079056519416
ACP1_+_264980.23-P1P2	0.7723650283798711	-2.1446990678385394	-1.1052000406198101	2.610758501598494
ACP1_+_265303.23-P1P2	-7.300790580433297			
ACP1_-_264967.23-P1P2	0.15419695112041193	10.907820378933192	2.381756326266381	-6.954804578287045
ACP1_-_264970.23-P1P2				
ACP1_-_265107.23-P1P2	3.848224501635853	8.274593560407855	-10.086403315039055	-16.789737401067146
ACP2_+_47270320.23-P1P2	-9.24478732990888	18.6770015492187		-17.60343075429573
ACP2_+_47270332.23-P1P2				
ACP2_-_47269915.23-P1P2	1.796730384056358	-2.8218717551258816	-0.22238017877601401	4.170751050729632
ACP2_-_47269958.23-P1P2	-0.0028467902918569155	-1.602640768164136	-9.77381308473103	
ACP2_-_47270385.23-P1P2	-8.903151708890183			
ACP5_+_11688472.23-P1	2.987533873763369	-2.018259882061173	-0.6807650485504091	2.9098621621398104
ACP5_-_11688086.23-P1	1.6351505536860462	-0.6268689232181188	0.43437968739106514	2.632508084988948
ACP5_-_11688414.23-P1	0.3672385315008669	9.384384641492966	0.43880348607873576	-7.374321681034466
ACP5_-_11688437.23-P1	-1.1030493888291035	10.62922422526735	2.5056603073849053	-6.552304443502681
ACP5_-_11688455.23-P1	0.9820066486617661	10.937399924409265	-9.395534135462304	-18.761674585491804
ACP5_-_11689356.23-P2	-7.584916642608276	17.825134467083522	9.243778306944355	-7.010096685759402
ACP5_-_11689724.23-P2	-0.04302019318902334	-0.764615111904078	1.252389277527565	3.588263863811407
ACP5_-_11689727.23-P2	1.242384254835754	-0.12255597171966848	0.6206568438688813	2.3144722899683154
ACP5_-_11689744.23-P2	-7.096251823909648	18.28635213440114		-18.21324189655818
ACP5_-_11689771.23-P2	0.8762474737268814	-2.619988011728033	-0.36280015559063467	3.8284473305171636
ACP6_+_147141956.23-P1P2	0.7221412604249506	9.135004402766263	-1.306961314199916	-8.870706242586415
ACP6_+_147142159.23-P1P2	-8.74049013394641			
ACP6_-_147142348.23-P1P2	0.4430679920461708	8.32319594700809	-10.247558106853637	-16.999724801512812
ACP6_-_147142356.23-P1P2	0.734911445535625	9.652015428176949	0.08516054497601402	-7.995595408821169
ACP6_-_147142393.23-P1P2	0.3493005787166812	9.875329496753704	0.4272470886632772	-7.876822933710661
ACPP_+_132036268.23-P1P2	-8.128272202342819		10.088108472743178	4.155809311455154
ACPP_+_132036293.23-P1P2	-0.006873706908045785	-0.5708801980104088	-9.742052514577303	
ACPP_+_132036338.23-P1P2	-9.478066910092055			
ACPP_+_132036504.23-P1P2	1.4890384331243607	-1.8935217331369323	0.17346724312713807	3.6384918971379507
ACPP_+_132036703.23-P1P2	0.07898662416649482	-1.8743748689483155	-10.045547185515208	
ACPT_+_51293697.23-ENST00000270593.1	2.0686652922138182	9.76417091796053	-0.17340332294028316	-8.366314766521048
ACPT_+_51293761.23-ENST00000270593.1	-7.254451865766428		9.097102438632472	3.4099157751809814
ACPT_+_51294074.23-ENST00000270593.1	-6.524603676469373	17.72659497356966		-18.9752238396602
ACPT_-_51293910.23-ENST00000270593.1	-10.037756174599503			
ACPT_-_51294122.23-ENST00000270593.1				
ACSL1_+_185746700.23-P1P2	4.378787259327657	-1.9030007096867507	-10.075117507492541	
ACSL1_+_185747071.23-P1P2	0.000653618879468687	-0.2680531013053091	-10.025165685517187	
ACSL1_+_185747074.23-P1P2	-0.4197474678984592	-2.4066676725039873	-8.992877488349723	
ACSL1_+_185747085.23-P1P2	-7.363658638504163	17.728087955070773	9.304827685664431	-6.852000795026576
ACSL1_-_185746686.23-P1P2	-0.3456965740216671	1.5271271068061925	2.8999532403738417	2.9440856079474136
ACSL3_+_223725692.23-P1P2	-7.037756174599504			
ACSL3_+_223726215.23-P1P2	-0.34634674580443425	-1.6405330667912565	-9.81170538335815	
ACSL3_-_223725802.23-P1P2	0.506816892179155	-0.9503978529033574	-9.119740498913169	
ACSL3_-_223725834.23-P1P2	1.1014065730721214	-0.9114788636110553	-8.497688679456791	
ACSL3_-_223726162.23-P1P2	1.1828494967846588	7.362433595953256	-0.7277448374914091	-6.518918959064901
ACSL4_+_108976382.23-P1P2	0.39287778538928547	9.949718339197414	-8.012073989138829	-16.39053285395648
ACSL4_-_108976096.23-P1P2	-7.172996646840869	18.847785181577734	9.04485958287842	-8.231666124319545
ACSL4_-_108976106.23-P1P2	-8.110512517034818		11.41557475117197	2.50599566638403
ACSL4_-_108976456.23-P1P2	-0.8388033563912364	-1.5347507212296883	1.5217091931544615	4.627101351462005
ACSL4_-_108976463.23-P1P2	2.14258299293863	7.72874344014824	-2.4169954362432735	-8.574479402011749
ACSS2_+_33464457.23-P1P2	-0.1671013494368213	-0.7485811290627122	1.7290535040961659	4.048894107538643
ACSS2_-_33464420.23-P1P2	2.2149689807013684	-2.4437265475342915	-2.0399900280439494	1.9749959938701052
ACSS2_-_33464423.23-P1P2	-9.295945833598747	18.644548129113623	10.144964763236276	-6.928323891497581
ACSS2_-_33464453.23-P1P2	-7.092425044369135		8.722447767939288	3.943118978068111
ACSS2_-_33464808.23-P1P2	-8.237225451655831		11.45687116754304	3.7696845040915496
ACTA1_+_229568301.23-P2	0.5868850867226685	-1.160987412874121	0.12809136950283234	2.8603382567567186
ACTA1_+_229569744.23-P1	-8.046023790583105	18.711945426258858		-18.223794332200587
ACTA1_-_229568328.23-P2	-8.417224175111253		10.448120905444028	5.345896742713694
ACTA1_-_229568723.23-P2	0.002279496927367841	9.414309287200183	-10.042653112246029	-17.885315061049376
ACTA1_-_229568745.23-P2	-1.0251532887187893	9.985645662109748	2.6938767205463283	-5.720509467183655
ACTA1_-_229568779.23-P2	1.3577205824134553	-2.6713670468328896	-10.842539363399784	
ACTA1_-_229569627.23-P1	-0.3309636183326584	-1.2821662704182728	-9.453338586985167	
ACTA1_-_229569754.23-P1	-8.157055102971848	18.05250092420428		-18.564253709979546
ACTA1_-_229569824.23-P1	-10.338637285680386		11.131667940622817	4.0303542828396415
ACTA1_-_229569839.23-P1	1.215086248243098	-2.8537489893374666	-12.024921305904359	
ACTR2_+_65455294.23-P1P2	5.19209373534288	-3.259469255084614	-11.430641571651506	
ACTR2_+_65455348.23-P1P2	-9.949282470908177	18.669250787987902	11.212256700775706	-5.885734612832432
ACTR2_-_65454953.23-P1P2	-8.179775179471932			
ACTR2_-_65454971.23-P1P2	-8.910415135388723			
ACTR2_-_65455345.23-P1P2	-9.379447524308295			
ACVR1B_+_52345561.23-P1P2	-8.709596126000626			
ACVR1B_+_52345897.23-P1P2				
ACVR1B_+_52345907.23-P1P2	3.2985024142508945	-0.9258093575740922	-9.68194417486214	
ACVR1B_-_52345530.23-P1P2	-8.832261674390097		9.162901526077734	2.6456398640685537
ACVR1B_-_52345917.23-P1P2	1.6378958897693048	9.868293523167571	-8.734898640211814	-17.031932688999618
ACVR1C_+_158484889.23-P1P2	-10.06851842837019	19.461386196501532		-15.065071071851381
ACVR1C_+_158484901.23-P1P2	-0.6879220831422571	0.04412701703049038	1.7878380868256478	3.3149705441749218
ACVR1C_+_158484938.23-P1P2	1.4729840654574322	-1.867612978239423	-9.623747795527471	
ACVR1C_+_158485339.23-P1P2	-9.027271063260642		9.72968659416942	4.9493905263264475
ACVR1C_-_158485307.23-P1P2	-7.537327184090016			
ACVR1_+_158732079.23-P1P2	-9.072166205385335			
ACVR1_+_158732198.23-P1P2	1.3451074485848444	-2.346454519314694	-11.517626835881586	
ACVR1_+_158732232.23-P1P2	-9.992273404805495			
ACVR1_+_158732258.23-P1P2	-8.718933990579963			
ACVR1_-_158732511.23-P1P2	-1.9337796845714221	0.521198794803519	2.759417414374328	3.809478093950575
ACVR2A_+_148602294.23-P1P2	-7.147865931517187		9.04147013165124	3.9402151963949725
ACVR2A_+_148602343.23-P1P2	-9.896766073876872		10.277921601302745	4.176520190257606
ACVR2A_+_148602346.23-P1P2	-0.3820063062435256	-1.8481168026136263	-9.019289119180518	
ACVR2A_-_148602102.23-P1P2	0.4605253830171551	-1.98918473840744	2.07953976747153	5.639983980258735
ACVR2A_-_148602669.23-P1P2	-0.5213018936250249	-0.6026407681641359	-9.774976079587148	
ACVR2B_+_38495339.23-P1P2	-8.330876306622589		8.779986177380845	3.2627245153716666
ACVR2B_+_38495450.23-P1P2	1.6561309453446058	-2.4625462122754502	-0.8215412233278958	3.21226446332732
ACVR2B_+_38495606.23-P1P2	0.7460806944803333	9.247940666167173	-0.46662360568564604	-8.143304797473053
ACVR2B_+_38495842.23-P1P2	-0.952262686476676	10.913097154542143	2.2829358769862913	-7.058901803176087
ACVR2B_-_38495819.23-P1P2	-8.31317430488913			
ACVRL1_+_52300726.23-P1P2	-8.767740168354612		11.014063974310588	3.9108513257307633
ACVRL1_+_52300742.23-P1P2	-8.498092020806915		11.226825173663158	4.124601010932822
ACVRL1_+_52300819.23-P1P2	1.1554322534654475	-1.9048890542507042	-8.490155006771385	
ACVRL1_-_52300776.23-P1P2	-10.390203009873417			
ACVRL1_-_52301119.23-P1P2	-7.793503264419693	18.510322996858818		-18.021714702657
ACY1_+_52017535.23-P1P2	-0.23410234186128887	-1.119306657190963	1.4253939496543127	4.11519116704904
ACY1_+_52017980.23-P1P2	0.609404038512027	8.582405100314002	-0.30859266859546647	-7.319738294529704
ACY1_-_52017547.23-P1P2	1.447932242210363	10.344367407502347	-8.3400390228706	-17.11314695599318
ACY1_-_52017921.23-P1P2	-7.558286802725662			
ACY1_-_52017938.23-P1P2	-9.143249303446817		11.01998070867702	3.917756545946685
ACY3_+_67414985.23-P2	1.5980812326715634	-2.8690646252251124	-11.040236941792005	
ACY3_+_67415013.23-P2	7.871433761442833	-1.379084413694052	-9.548897620371557	
ACY3_+_67417722.23-P1	-7.12463362527947			
ACY3_+_67417960.23-P1	0.9714272110557381	9.356631048258329	-0.6393171382280813	-8.424688712106645
ACY3_+_67418110.23-P1	-0.5589224289930971	9.92984474670288	2.517384731795903	-5.841200540527213
ACY3_-_67414577.23-P2	-0.14796036777150684	9.162176020798741	1.4946628199735357	-6.096253726445441
ACY3_-_67414607.23-P2	-10.118178603142171		10.048241089628675	3.9460169268983405
ACY3_-_67414970.23-P2	-10.196583467158485			
ACY3_-_67417956.23-P1	-6.891270086122019			
ACY3_-_67418149.23-P1	1.3613045378431106	-0.7080593140744842	0.60155857045444	2.8808773589086885
ACYP2_+_54342830.23-P1P2	-1.6926247021075458	1.800039524594724	-8.371132791972169	
ACYP2_-_54342821.23-P1P2	-8.894020697138053			
ACYP2_-_54343153.23-P1P2	-9.300790580433297			
ACYP2_-_54343157.23-P1P2	1.917011933633594	-1.4922608483936912	0.293184994309429	3.356705317082885
ACYP2_-_54343180.23-P1P2	1.0222955604671613	-1.5420493626355558	0.22415214098970143	3.337460978005022
ADAM33_+_3662271.23-P1P2	0.3781344014998336	-1.4557993798348665	-10.626971696401759	
ADAM33_+_3662642.23-P1P2	1.6713413643359658	-1.6354241669538379	-10.806596483520732	
ADAM33_-_3662191.23-P1P2	0.9573248496477994	-1.9458193183055865	-10.116991634872479	
ADAM33_-_3662194.23-P1P2	-6.32137145785575	19.173329524193306		-19.099758729270334
ADAM33_-_3662638.23-P1P2	1.979687883151756	-2.920607653150311	-10.091779969717205	
ADAMTS5_+_28339356.23-P1P2	-0.8016899055413725	11.278150973303369	1.4526050403261297	-8.254286458597473
ADAMTS5_+_28339363.23-P1P2	0.18157839530600778	-0.9319958809515683	-9.688130698239616	
