	differentiation	lower	upper	upper_vs_lower
	Rep1	Rep1	Rep1	Rep1
sgId				
FADS2_-_61595969.23-P1	0.866795081383459	10.947943094515	-9.56991761518789	-20.35954511142931
FADS2_-_61596156.23-P1	0.15145961243602665	9.879959878107922	-0.03541166155518938	-9.75705594138953
FADS2_-_61596187.23-P1	3.4407034967773003	-1.97983418309102	-1.644869589891311	0.4961811262114324
FAH_+_80445358.23-P1P2	0.5255735000245139	-0.9310696135265957	-3.3527711086920835	-2.263385896891906
FAH_+_80445380.23-P1P2	-0.9207460476063591	12.27568239914381	1.4108767319841438	-10.706490068886085
FAH_+_80445805.23-P1P2	0.7472535059026897	7.727268690894441	-0.6283067993397466	-8.197259891960606
FAH_-_80445797.23-P1P2	0.3058960590938395	7.540885759174256	-0.8569063428689336	-8.239476503769609
FAH_-_80445858.23-P1P2	0.8264555667418308	9.173062059901698	-10.656595914007188	-19.671342375635305
FARS2_+_5261243.23-P1P2	1.976102246830467	8.763213784338026	-10.067232073944593	-18.67213026000904
FARS2_+_5261818.23-P1P2	-10.324299448042565			
FARS2_-_5261304.23-P1P2	0.6118428755850969	-1.203067580866838	-9.457659090197067	
FARS2_-_5261743.23-P1P2	-8.425005051091853		11.501797433604814	2.8959543539092394
FARS2_-_5261803.23-P1P2	-8.142969683328003			
FARSA_+_13044144.23-P1P2	-0.34592761909376424	-0.24520342523453742	1.477961991763397	1.8814810152715147
FARSA_+_13044503.23-P1P2	-6.876183142633102			
FARSA_+_13044506.23-P1P2				
FARSA_-_13044104.23-P1P2	-7.592716836894495		8.864918265063737	2.8447716952839333
FARSA_-_13044550.23-P1P2	1.628194263090768	-1.6983435946281098	-7.95191227864723	
FARSB_+_223520838.23-P1P2				
FARSB_+_223521061.23-P1P2				
FARSB_-_223520722.23-P1P2				
FARSB_-_223520739.23-P1P2				
FARSB_-_223520751.23-P1P2	-5.853463066133019			
FASTK_+_150777860.23-P1P2	-9.42789140425379		9.201310687810201	1.597211046442677
FASTK_+_150777887.23-P1P2	-9.514619056623573			
FASTK_-_150777448.23-P1P2	-8.498234962089478			
FASTK_-_150777466.23-P1P2	0.6878052289943128	0.27832936926724905	-8.978272865184126	
FASTK_-_150777855.23-P1P2	0.6733414070704054	10.587378403842898	-7.972008050571501	-18.40107085614082
FBP1_+_97401758.23-P1P2	0.1700928305294983	9.171040728504455	1.398015286115666	-7.6147098441152075
FBP1_+_97401761.23-P1P2	0.914791659768279	8.072719549118688	1.0964292022755628	-6.817974748569544
FBP1_-_97401323.23-P1P2	-1.7959660233063806	-0.6043477835385378	-8.858939292868767	
FBP1_-_97401397.23-P1P2	1.00954563985468	8.757691254210844	1.7524886100791808	-6.846887045858081
FBP1_-_97401424.23-P1P2	0.5700357729840453	7.697389665756454	0.5908205352613212	-6.9482535322215515
FBP2_+_97356076.23-P1P2	-0.8130730987784638	12.140887962439788	1.4464571247842868	-10.53611523938192
FBP2_-_97355853.23-P1P2	-7.97999547206195	17.797581679506607	8.063388425171619	-9.575877656061405
FBP2_-_97356067.23-P1P2	3.581244732569746	-1.727694418360521	0.8324974831156644	2.7183065548496277
FBP2_-_97356086.23-P1P2	-8.09212054183225		9.82848651365395	2.8076059346795326
FBP2_-_97356130.23-P1P2	-8.501891985697567			
FCER1A_+_159272164.23-P1P2	-0.19147814518801737	11.14063259602411	1.438350370096286	-9.543966627654243
FCER1A_+_159272174.23-P1P2	-9.240317797641152	20.312498965645304		-19.6450978195154
FCER1A_+_159272194.23-P1P2	-9.312894684770315		11.264454670802394	2.658611591106821
FCER1A_+_159272573.23-P1P2	-6.415341953741134			
FCER1A_-_159272370.23-P1P2				
FCER1G_+_161185094.23-P1P2	-0.5772372179954565	-1.0560202844460331	1.4641241978777582	2.6776874573769103
FCER1G_+_161185105.23-P1P2	0.6967818249884614	11.014462041498271	-9.394314677097254	-20.250461120321944
FCER1G_+_161185117.23-P1P2	-0.3610232301324535	0.3074620270530968	0.5191169579164755	0.3699705291369604
FCER1G_+_161185306.23-P1P2	0.27202889603703345	-1.4688617485053417	-9.72345325783557	
FCER1G_-_161185046.23-P1P2				
FCGR1B_+_120935888.23-P1P2	1.145257889854859	10.193075680493028	-10.617782372420193	-20.65254245463964
FCGR1B_-_120935520.23-P1P2	0.5065905074747873	-1.6420463274497	0.937315719667323	2.7374048375980937
FCGR1B_-_120935535.23-P1P2	-8.080754286882305	16.98332719843132		-17.317863032321455
FCGR1B_-_120935672.23-P1P2	-0.13252289589288757	-0.375392674429639	2.301984437517672	2.8356927102208918
FCGR1B_-_120935736.23-P1P2				
FCGR3A_+_161519295.23-P1P2	-9.866287106490601	20.470654696030344		-19.802771929117835
FCGR3A_+_161519345.23-P1P2	-0.795679569547386	11.597457809813164	-6.441301124030195	-17.88044333556978
FCGR3A_+_161519475.23-P1P2	-7.221366589820768	17.724160610037238	11.302520102593043	-6.263324909170611
FCGR3A_-_161519304.23-P1P2	1.4923300761176366	7.6823069239808675	-8.609373904084581	-16.133365229791867
FCGR3A_-_161519350.23-P1P2	-9.059404966688872		9.873701823646977	1.267858743951404
FCGR3B_+_161600520.23-P1P2	-10.05110882513378			
FCGR3B_+_161600703.23-P1P2	-7.915102131925404			
FCGR3B_-_161600528.23-P1P2	2.250265192607837	-0.9806751595303904	0.9062018865324639	2.0451926443364368
FCGR3B_-_161600662.23-P1P2	-8.19359575639797	20.98604783944042		-18.31816507252791
FCGR3B_-_161600958.23-P1P2	-0.3365252662175594	-0.40576632347315744	1.954352011311821	2.51843393305856
FCRL2_+_157746672.23-P1P2	2.358225041242214	-1.7740302540832644	-9.028621763413494	
FCRL2_+_157746696.23-P1P2	1.9122091586614274	9.591239200941414	-1.3370629021521188	-10.769986504819952
FCRL2_+_157746732.23-P1P2				
FCRL2_+_157746907.23-P1P2	-9.96761852895671	21.15942502780825		-18.49154226089574
FCRL2_-_157746496.23-P1P2	2.7856624480649526	-2.7894706159472094	-0.3349783127270956	2.612807901493696
FDX1_+_110300796.23-P1P2	-8.617650129034248	17.801019124642202		-18.133136357729693
FDX1_+_110300809.23-P1P2	0.5040217848536201	12.655737507953704	-0.00924299707730386	-12.506664906757425
FDX1_+_110301114.23-P1P2	-1.1219116116390655	10.79740461173991	2.813758899229479	-7.825330114236849
FDX1_-_110300684.23-P1P2	-1.4325764911574872	10.777733535434962	-8.970213095390173	-19.589631032551555
FDX1_-_110301034.23-P1P2	-6.633739831572555	17.743726778064342		-20.3977721060392
FDXR_+_72868669.23-P1P2	0.721848652666204	-1.7846632304895955	-10.039254739819825	
FDXR_+_72868706.23-P1P2	-9.195855263580096			
FDXR_+_72868908.23-P1P2	-7.789072478863065			
FDXR_+_72868925.23-P1P2	2.163913954710856	-2.8348242930669354	-0.5468860996902547	2.4467559091985898
FDXR_+_72869065.23-P1P2	-8.899475463889853		9.871145471810873	1.528336797949093
FECH_+_55253730.23-P1P2	-8.391882980917144			
FECH_+_55253870.23-P1P2	0.8914960059150747	-1.505357655481319	-0.7449988233455769	0.9186744304093235
FECH_+_55253900.23-P1P2	0.5237474642555335	10.645972107213433	0.749926136504822	-9.737730372435031
FECH_+_55253923.23-P1P2	-7.763708413374689	18.542892922086992	8.218306209998504	-10.166271113814906
FECH_-_55253880.23-P1P2	-7.830379453019977			
FER_+_108083965.23-P2	-9.891598195019789			
FER_+_108084006.23-P2	1.559802003516313	-2.098091222882358	-0.233093111471465	2.0233137096844747
FER_+_108084027.23-P2	-8.932820857746302	19.0855231100086		-17.832677842374938
FER_+_108084110.23-P2	-0.9957293491783927	-1.6767104896417155	-9.931301998971945	
FER_+_108084710.23-P1	0.4233331539503902	-1.536765813007145	1.493755866164117	3.1888372774448435
FER_+_108084713.23-P1	-10.716961066228155			
FER_+_108085135.23-P1	-9.173099349512391			
FER_-_108083701.23-P2	-9.839079147970361			
FER_-_108084698.23-P1	-10.07093999705535		10.440304506201812	1.8359388409117372
FER_-_108085027.23-P1	-7.44940953530329	17.579008136573684	10.046569806814016	-7.374122731486085
FES_+_91427657.23-P1P2	-0.5259826828384275	9.173247573900396	0.7566837996025839	-8.25824817602423
FES_+_91427765.23-P1P2	1.8499461797272683	-0.16164298922758036	1.4103139887331055	1.7302725762342668
FES_+_91428120.23-P1P2	0.4214241200553567	8.410717144288162	0.31351192509988535	-7.938889620914694
FES_+_91428156.23-P1P2	0.12295270936808203	-1.9414737093922607	-8.195201070723673	
FES_-_91427739.23-P1P2	0.003175550804332017	-0.6130518524193977	-9.867643361749627	
FFAR1_+_35842483.23-ENST00000246553.2	0.627506617919006	8.589660946737018	-0.2560246474857592	-8.687369995949195
FFAR1_+_35842497.23-ENST00000246553.2	0.25944639764462724	8.596953177880435	1.1666942087863577	-7.2719433708204955
FFAR1_+_35842864.23-ENST00000246553.2	1.0428968619833305	10.970421692288859	-7.8689444546148035	-18.681050548630083
FFAR1_-_35842482.23-ENST00000246553.2	-1.1199052485881502	-1.3443657788090135	-9.597649906952457	
FFAR1_-_35842493.23-ENST00000246553.2	-5.4101617146354535	18.537297884688847		-19.454377618497496
FGA_+_155511795.23-P1P2	-7.677083042553407			
FGA_+_155511862.23-P1P2	0.8186227782393369	10.516491099542584	0.5926893897111902	-9.765486111557811
FGA_+_155511898.23-P1P2	1.8080325379938738	-2.7470998175331136	-10.001196999278966	
FGA_-_155511476.23-P1P2				
FGA_-_155511831.23-P1P2	-8.648772646530029		10.5001439147523	1.8943008350567272
FGB_+_155484408.23-P1P2	-6.399745098690115			
FGB_-_155484182.23-P1P2	1.4842353942511166	-0.46044600356934495	-0.6940575739953618	-0.07529597215243555
FGB_-_155484281.23-P1P2	0.9014244360304501	9.951785681144926	1.5853080481957056	-8.208162034675638
FGB_-_155484284.23-P1P2	1.0633384572153832	-1.8487098193218863	-10.102379773181054	
FGB_-_155484592.23-P1P2	-8.26850056541186			
FGF4_+_69589653.23-P1P2	1.7043463106425107	-1.3454108314015336	-0.4330860891617891	1.070640340513327
FGF4_+_69589698.23-P1P2	-7.700187193566255	19.42504594827172		-18.757163181359214
FGF4_+_69589742.23-P1P2	0.8208173822302447	8.605529262404126	-2.024870582539424	-10.472084246669969
FGF4_+_69590093.23-P1P2	0.24162503092835125	-0.3179903633847161	1.316922090696529	1.7932280523548272
FGF4_+_69590126.23-P1P2				
FGFR1_+_38325799.23-P1P2	-10.241411991884647			
FGFR1_+_38326106.23-P1P2	-0.26159154736357204	10.03662249672288	1.1745721705504377	-8.70373472789886
FGFR1_-_38325683.23-P1P2	0.9174694026057697	7.085466125378289	0.3182511511690493	-6.608899375935659
FGFR1_-_38325695.23-P1P2	-8.399745098690115			
FGFR1_-_38326082.23-P1P2	-0.5055525345029629	9.620700140545532	0.8352835240159955	-8.627101018255956
FGFR2_+_123357591.23-P1P2	1.3757715159409614	9.920590140701796	0.07587220846133902	-9.686402333966875
FGFR2_+_123357876.23-P1P2	0.6805757844997659	10.676906192832531	0.05994106289653023	-10.45864953166242
FGFR2_-_123357455.23-P1P2	-0.08289242867024832	0.44674606420428553	2.4312415808237637	2.1428111148930604
FGFR2_-_123357673.23-P1P2	0.16141364402454955	-1.1015745928826046	-9.357711571070736	
FGFR2_-_123357892.23-P1P2	1.1337175335320664	-2.951374385557429	-1.5003335075262432	1.6093564763047663
FGFR3_+_1795055.23-P1P2	0.932159926751413	-2.748581784834343	-9.417716973469098	
FGFR3_+_1795504.23-P1P2	1.6841635460062148	-0.7969928614809323	-1.4795609257975044	-0.5242524660429897
FGFR3_+_1795546.23-P1P2	-8.878998158240156		10.95974741580368	2.353904336108105
FGFR3_+_1795549.23-P1P2	-0.602059558137502	-0.5867805035772768	1.9251568956913592	2.6702529975422173
FGFR3_-_1795030.23-P1P2	1.0743113481451831	-1.155002606004338	-0.19430380968333444	1.1190143945945863
FGFR4_+_176513963.23-P1P2	-10.730272322503675		11.735377109262469	0.8076059346795326
FGFR4_+_176514298.23-P1P2	-0.33338190714419047	0.48471391440330613	1.1184307798034943	0.7920324636737703
FGFR4_+_176514335.23-P1P2	0.5536817743233808	-1.906497571149286	0.05201513916239206	2.1168283085852586
FGFR4_-_176513946.23-P1P2	0.8110639750394856	8.57653976579881	-1.089444816610044	-9.507668984135272
FGFR4_-_176514342.23-P1P2	-0.2168384455893697	11.797304945951023	-6.542094951183567	-18.18108429886101
FGGY_+_59762509.23-P1P2	-0.9993945788140026	10.920500707138542	-7.450434763429155	-18.212619872294116
FGGY_+_59762591.23-P1P2	-7.314974995211363	19.023313446835992		-17.770468179202332
FGGY_+_59762742.23-P1P2	-9.612585073951392			
FGGY_+_59762753.23-P1P2	0.12253389148342475	10.29240073326577	-8.624859151582001	-18.75894428657419
FGGY_+_59762964.23-P1P2	-8.670599008983208		11.114120397717963	1.5073504339295436
FGG_+_155533495.23-P1P2	-8.380008880628852			
FGG_+_155533773.23-P1P2	1.3816146148345447	-2.410142866498477	-10.664734375828706	
FGG_+_155533787.23-P1P2	-5.315806280190219	17.976046972515157	9.608914979042119	-8.20881639519946
FGG_-_155533743.23-P1P2	-9.368036238962777			
FGG_-_155533817.23-P1P2	0.5067607269358886	-0.17247926103341626	2.319027907799191	2.6477169500035274
FGR_+_27961158.23-P1P2	2.2978994842828664	-2.677229351377532	-0.2973985896234254	2.5385351391150692
FGR_+_27961203.23-P1P2	-0.053998535572386985	-1.767222782547158	-10.021814291877387	
FGR_+_27961218.23-P1P2	2.684932616133686	-0.14273191763936488	-9.983287451535823	
FGR_+_27961627.23-P1P2	1.1588008491270971	8.623536828342797	1.1113571779369638	-7.353864052132251
FGR_-_27961174.23-P1P2	-9.940925907383358		10.482546954705217	1.8767038750096425
FLT1_+_29068777.23-P1P2	0.5404257488508608	-1.8170419039558023	-8.070691398860863	
FLT1_+_29068815.23-P1P2	1.9017362689595552	-0.6043477835385378	-9.537011197981403	
FLT1_+_29068834.23-P1P2	-8.05110882513378			
FLT1_+_29068870.23-P1P2	0.3969666072927501	10.175253307778544	-2.329636619458019	-12.34657432896298
FLT1_-_29068808.23-P1P2	0.9030555216093781	3.0043723763928467	0.00620620719045456	-2.83985057092881
FLT3LG_+_49977519.23-P1P2	-0.02455400107507244	12.5374286342138	2.5948945087271835	-9.784218527213035
FLT3LG_-_49977874.23-P1P2	0.13053098253167147	8.650076312287855	0.2706128361813566	-8.221147877832918
FLT3LG_-_49977882.23-P1P2	0.9094254102215859	8.599594071490875	-9.203819346298104	-17.6450978195154
FLT3LG_-_49977908.23-P1P2	-0.8371720032183936	-0.41823567543537443	0.5145248884348927	1.0910761621438478
FLT3LG_-_49977957.23-P1P2				
FLT3_+_28674290.23-P1P2	-0.841792012979101	10.476356366986419	1.9083433423693068	-8.40969742634353
FLT3_+_28674687.23-P1P2	0.880034534005368	-2.3638356430072385	-0.47185847659668273	2.050292764684137
FLT3_+_28674697.23-P1P2	3.072161880147134	-2.223815846326998	-10.478407355657227	
FLT3_-_28674256.23-P1P2	0.884070869280182	7.639349035234861	-1.0985941442244298	-8.57962758118571
FLT3_-_28674369.23-P1P2	-0.19592551950824943	0.8705537731108608	2.020252328225468	1.3080141533881893
FLT4_-_180076146.23-P1P2	1.4684346174928224	-0.20738487598161726	1.4176068643009363	1.7833073385561349
FLT4_-_180076214.23-P1P2	-0.7999073753512971	-0.9432004541117287	-9.19606521872249	
FLT4_-_180076521.23-P1P2	-9.466770192548136		10.832621928980572	1.8117413500061552
FLT4_-_180076531.23-P1P2	1.3272272805142733	-2.7095470716502614	-0.2877406939357266	2.5801219759881153
FLT4_-_180076578.23-P1P2	-10.707490386435152	19.036788462945523		-18.368905696033018
FN3KRP_-_80674606.23-P1P2	0.7119536058831978	-1.6505265578380595	-8.320155566447133	
FN3KRP_-_80674676.23-P1P2	0.24885290321167858	-1.2856898714814076	-0.16451788669373457	1.279487583061254
FN3KRP_-_80674730.23-P1P2	-10.020204011899994	20.574127725145303	10.329746131054113	-10.08606599581761
FN3KRP_-_80675002.23-P1P2	1.806427922094703	11.188138044326214	-6.482899158675667	-17.5127216047283
FN3KRP_-_80675016.23-P1P2	1.1996658632030432	0.15497993982717517	0.9556708659981357	0.9590065244445416
FN3K_+_80693768.23-P1P2	0.38312817715797454	10.616773535949978	1.1699792595039338	-9.288478678172464
FN3K_+_80693967.23-P1P2	-8.895773870990983		10.127952670897532	0.9371470904808028
FN3K_-_80693475.23-P1P2	0.5747067397383927	8.752114642264173	0.13218595600300717	-8.461613087987585
FN3K_-_80693883.23-P1P2	1.3490848926529853	-0.9449251345811884	-9.201239265060426	
FN3K_-_80693887.23-P1P2	-0.1268705109375589	10.133255199245287	2.2801831522470484	-7.6947564487246565
FNTA_+_42911840.23-P1P2	9.48795151237495	-0.5999759770388966	-8.852376605096316	
FNTA_+_42911947.23-P1P2	-6.069297771447304	17.810827983165638	8.701859983109692	-8.950652401782362
FNTA_-_42911495.23-P1P2				
FNTA_-_42911527.23-P1P2	-0.28065843470169827	9.474864643849909	1.674522984788512	-7.642026060787814
FNTA_-_42911755.23-P1P2				
FNTB_+_65381194.23-P1P2	1.1364091763933333	9.53778321573898	-1.4265415969653659	-10.806009214430764
FNTB_+_65381421.23-P1P2	1.8203013622177264	9.09230815307448	0.6854421374414932	-8.248550417359406
FNTB_+_65381596.23-P1P2	-0.7860980134007842	10.267069925661723	-7.595468302059364	-17.704222629447504
FNTB_-_65381231.23-P1P2	1.614278702913435	-1.4365356227368817	-12.276089632788267	
FNTB_-_65381264.23-P1P2	-0.614018616259421	10.251635096992368	0.4207440898409597	-9.672575408877828
FOLH1_+_49229681.23-P1P2	-8.49273198641209		10.458664324368133	2.8535507997024627
FOLH1_+_49229684.23-P1P2	2.8932710687936662	8.73317994576623	-11.422647583329459	-19.997519943524026
FOLH1_+_49229732.23-P1P2	-8.849162928699393		9.575656359096698	1.9711584496998746
FOLH1_+_49230103.23-P1P2	-1.7245031973674496	-0.1900376324177202	2.469755990407493	2.818109221098794
FOLH1_-_49230113.23-P1P2	-8.597282331340287		11.362096678043121	2.7562535983475485
FOLR2_+_71927884.23-P1P2	3.4750632645566046	-0.24052996782447522	-10.08101988127611	
FOLR2_+_71927905.23-P1P2	-5.876183142633102			
FOLR2_-_71927871.23-P1P2	-7.409123431005976		8.904458535081512	1.6205435502733003
FOLR2_-_71927878.23-P1P2	-8.86344715470564			
FOLR2_-_71927891.23-P1P2	-8.766447419654211			
FOLR3_+_71826225.23-P1	-6.830379453019978	17.79114311906798		-18.70914440834769
FOLR3_+_71826241.23-P1	2.243115785739242	11.274144581303261	-7.690105176197439	-18.80593415922712
FOLR3_+_71826247.23-P1	1.2172214509585446	-1.3912920533429833	0.27111548640959504	1.8207231380261586
FOLR3_+_71826251.23-P1	-4.216033145517727	19.04231770940639		-20.37472536927713
FOLR3_+_71846807.23-P2			11.097344684967135	2.491501605271562
FOLR3_-_71825982.23-P1	0.8492264841584889	-0.4670625027420314	1.2677404877724723	1.8931185887880844
FOLR3_-_71846795.23-P2	0.14411641897742875	0.7954918847739467	2.385083045201305	1.7479067587009407
FOLR3_-_71846798.23-P2	1.746538834052279	-0.4646600125267266	0.34728619807462685	0.970261808874934
FOLR3_-_71846801.23-P2	-7.843889739426218	18.059927612389664	9.616348187089043	-8.285263827027038
FOLR3_-_71846819.23-P2				
FPGS_+_130565231.23-P1P2	1.567242163227179	9.117125244410273	-10.126150951692122	-19.08496059782881
FPGS_-_130565211.23-P1P2	-10.355963406662202		11.163307947345494	2.557464867649921
FPGS_-_130565579.23-P1P2	-0.09632247265482591	11.44786070684224	2.006917584309668	-9.28262752425899
FPGS_-_130565615.23-P1P2	0.9012957101734929	-1.880598914547102	-10.135190423877331	
FPGS_-_130565661.23-P1P2	-9.277062578915286		10.611542839588157	3.0056997598925825
FPR1_-_52255098.23-P1P2	1.7936682556745671	9.922294225484942	-8.816113061109544	-18.580091688320906
FPR1_-_52255109.23-P1P2	-8.590428660299224			
FPR1_-_52255115.23-P1P2	-9.710654192617323			
FPR1_-_52255125.23-P1P2	2.0660480201986204	-2.8715594423618924	-11.126150951692122	
FPR1_-_52255138.23-P1P2	2.328748308637124	-1.596688406210511	-9.851279915540738	
FRK_+_116381516.23-P1P2	2.2962302397396863	-1.2908977537654742	-1.4404537923974146	0.00875955964164099
FRK_+_116381900.23-P1P2	-0.9804447422235347	-1.0415851941824634	1.770178912205863	2.969140223619899
FRK_+_116381959.23-P1P2	0.6791084914117114	0.17544404238689104	1.7193243341582805	1.7021958900449707
FRK_+_116381964.23-P1P2	2.9687358185712274	8.71069478471489	-0.896359912195205	-9.448739098636514
FRK_-_116381891.23-P1P2	0.6168568686470148	-1.91091624241629	-7.842697004619396	
FSHR_+_49381159.23-P1P2	0.0015423418937070554	10.444949024234756	-9.400325915131116	-19.685927057571433
FSHR_-_49381435.23-P1P2	2.5084807076022226	9.150827080970894	0.9876144654435695	-8.004897017253743
FSHR_-_49381544.23-P1P2	-7.841967427295189	17.29163568402955	8.477513874451633	-8.655806211304336
FSHR_-_49381671.23-P1P2	-6.227858580914517	19.684511533384235		-20.601591267192887
FSHR_-_49381691.23-P1P2	-7.569670100132427			
FST_+_52776503.23-P1P2	-0.27477075697548126	-1.5823550551964818	-9.83694656452671	
FST_+_52776524.23-P1P2	0.6778446840733587	-0.10002746668512508	1.6707974685288316	1.9291405334875389
FST_+_52776677.23-P1P2	-8.952998739683933			
FST_-_52776650.23-P1P2	0.4243117626429093	8.329646424721457	-9.552478969081566	-17.72380979552944
FST_-_52776718.23-P1P2	1.0835692673610429	-1.902952864105874	0.616418994997455	2.6776874573769103
FTCD_+_47562172.23-P2	1.2423857230804147	9.879839507702023	1.3938693387801637	-8.327654570648278
FTCD_+_47562228.23-P2	-7.290415341840303		8.609854050246849	1.2264033918877235
FTCD_+_47562608.23-P2	0.40800285826270927	-1.2547369431524942	0.6989059058570641	2.11195844728314
FTCD_+_47562611.23-P2	0.3701245413391382	-0.8063295526218273	-9.645883562673212	
FTCD_+_47575039.23-P1	-8.9768454816383			
FTCD_+_47575061.23-P1	-9.389910738585538		11.449146382953618	2.843303303258045
FTCD_+_47575266.23-P1	-9.55390278427411			
FTCD_+_47575445.23-P1	-3.9405623707704	14.369961521972172	-5.490432831361074	-19.679828841523133
FTCD_+_47575452.23-P1	0.2939911365706751	-0.7346905285625702	-8.9892820378928	
FTCD_-_47562204.23-P2	-6.461145643354258			
FTH1_+_61734611.23-P1P2	2.0639379825420505	6.948108660351931	-10.117054483719444	-16.906847545797795
FTH1_+_61734626.23-P1P2	0.9549095276840431	0.2419041030989284	-9.598957288139243	
FTH1_+_61734636.23-P1P2	1.2938371019213684	-1.1226810279152648	-0.16781917161654447	1.1131774545723019
FTH1_-_61734588.23-P1P2	3.3708973045129973	-2.5549488978558283	-10.808975641063798	
FTH1_-_61734683.23-P1P2	0.20847925443628226	-1.151720700866619	-9.406312210196848	
FTL_+_49468653.23-P1P2	1.802180540221634	-1.1871260369978174	-9.441717546328046	
FTL_+_49468852.23-P1P2	-0.4742526319957352	10.76133447796601	1.5540182856087836	-9.049000594083644
FTL_+_49469010.23-P1P2	1.7226265673646879	-1.9457867022633426	-11.785340712314728	
FTL_+_49469019.23-P1P2	1.7758935539465912	-0.9620594813630436	1.0831294121652664	2.2035044918018922
FTL_-_49468967.23-P1P2	-9.075855487469466			
FUK_+_70488509.23-P1P2	0.7465872879084499	-2.3159926316449333	0.027468359186437835	2.501776589104953
FUK_+_70488543.23-P1P2	-1.2021131680779606	0.27230558163947904	1.3564504548831666	1.2424604715172691
FUK_+_70488701.23-P1P2	-7.6410547333691925		9.43660433735922	2.8315020510256943
FUK_-_70488529.23-P1P2	-1.987432236747807	12.372775102827687	2.9951340021211688	-9.219325502432937
FUK_-_70488551.23-P1P2	-10.112197334533187			
FXYD2_+_117695367.23-P1	-7.864867829405267			
FXYD2_+_117695370.23-P1	-7.32409289137518	18.699618425774446		-17.546308831691697
FXYD2_+_117698373.23-P2	0.3600948049582959	10.596009301416693	-0.7018122599751049	-11.139505963118218
FXYD2_+_117698708.23-P2	-8.306635694298633			
FXYD2_+_117698783.23-P2	-1.9816877739782603	12.32894329675268	-6.556522021818847	-18.727149720297945
FXYD2_-_117695004.23-P1	0.9900350475977042	11.507680332581003	1.540386926318823	-9.8089778079886
FXYD2_-_117695307.23-P1	-6.496402968140589	17.312980586427905	8.057425674697342	-9.097239313456981
FXYD2_-_117695409.23-P1	-0.42836577662988273	0.6634963389639559	1.1537386671332721	0.6485579264428978
FXYD2_-_117698401.23-P2	-9.202612629755405			
FXYD2_-_117698753.23-P2	-7.154167889932867		8.708257754307843	2.4253245286670797
FYN_+_112194476.23-P1P2	1.7810798326930855	0.23961696293330625	0.7843070751249979	0.7030057104652734
FYN_+_112194573.23-P1P2	-9.119357126106053		11.239187912191964	1.6324949384860155
FYN_+_112194611.23-P1P2	-9.416311181215201		11.058389077097676	1.8675834966809468
FYN_-_112194552.23-P1P2	0.5451746388053558	9.709917765184315	0.9523443588462868	-8.599257808064447
FYN_-_112194589.23-P1P2	-10.245780488911779		7.901884591417686	-0.7039584882778875
G6PC2_+_169757849.23-P1P2	0.57237640820211	9.336096458498988	1.2407295809799208	-7.937051279245484
G6PC2_+_169757897.23-P1P2	11.242757930090406	-1.354782394754352	-10.609373904084581	
G6PC2_-_169757858.23-P1P2	-9.3519165735995		11.229811426926492	1.6239683472309174
G6PC2_-_169757948.23-P1P2	2.3043111005193975	9.814179415973435	-8.173427415042758	-17.829291232742612
G6PC2_-_169758033.23-P1P2	0.35245201904081064	-0.050690780635374466	-0.8431208785727335	-0.6341144996637782
G6PC3_+_42148275.23-P1P2	-9.521841575041812		10.66438527769103	2.057276120651464
G6PC3_+_42148290.23-P1P2	-1.2127219321273157	10.615899128667644	1.6322011548565118	-8.82538237553755
G6PC3_+_42148328.23-P1P2	-0.323975459495106	-0.40826883067632735	2.0991063553755347	2.6656907843254434
G6PC3_+_42148587.23-P1P2	-6.836185074701183	19.638627795885295		-19.233779434806582
G6PC3_+_42148615.23-P1P2	-9.639395509447501			
G6PC_+_41053017.23-P1P2	-8.898550955661555			
G6PC_+_41053224.23-P1P2	-10.277062578915286			
G6PC_+_41053248.23-P1P2	-10.255561509704364		10.544366131216194	1.9385230515206189
G6PC_-_41052854.23-P1P2	-9.393852530766914			
G6PC_-_41052899.23-P1P2	1.5080624502598654	-2.139723167767025	-10.395067453029226	
GAA_+_78075599.23-P1P2	2.4428852981150193	9.453990296544266	1.7184014846806512	-7.577273213590033
GAA_+_78075602.23-P1P2	-8.140625742859704	18.556135498867842	9.460851883605898	-8.936968016988365
GAA_+_78075795.23-P1P2	-9.573150668867388			
GAA_+_78075802.23-P1P2	1.1478400865734142	-0.91091624241629	0.2898194685580412	1.3590513092479135
GAA_-_78075387.23-P1P2	-0.5772778274358676	-0.963761776594044	1.6075122190508844	2.7286828294718752
GABBR1_+_29595399.23-P1	-8.226017234090348	18.039119150109755	8.306417963906085	-9.57438558793009
GABBR1_+_29595758.23-P1	1.1494974044361883	-1.119502864227707	-10.374094373557936	
GABBR1_+_29595761.23-P1	1.9854799678245274	-0.7965562765053242	0.7680733177146	1.7229451924935049
GABBR1_+_29595764.23-P1	0.8697324121716862	8.197042789974198	-10.546393065813369	-18.585120257513985
GABBR1_+_29600388.23-P2	-7.056092232648036			
GABBR1_+_29600584.23-P2	1.75437912456051	-0.8069618975983701	1.144239842468557	2.1095173383405097
GABBR1_+_29600743.23-P2	-7.974215225593629			
GABBR1_+_29600967.23-P2	3.6388227738006274	-1.7176407536965979	-9.97122303245689	
GABBR1_-_29595723.23-P1				
GABBR1_-_29600936.23-P2	-7.909606144170552			
GABBR2_+_101470817.23-P1P2	-0.7271075969476755	-1.0682039389896083	-8.907757949040993	
