	lower	upper
	Rep1	Rep1
sgId		
CCBL2_+_89458288.23-P1P2		
CCBL2_+_89458291.23-P1P2	8.884760867005454	-0.17375559180533462
CCKAR_+_26491666.23-P1P2	-0.020197142396492396	2.1263256295181923
CCKAR_+_26491712.23-P1P2		
CCKAR_+_26492035.23-P1P2		
CCKAR_+_26492061.23-P1P2	0.6986495945793134	-9.210217681602707
CCKAR_-_26491843.23-P1P2	-0.11330654678797458	2.950734110784477
CCL8_+_32646505.23-P1P2		
CCL8_+_32646511.23-P1P2	9.5213705453202	-0.08019438448254002
CCL8_+_32646710.23-P1P2		
CCL8_-_32646449.23-P1P2	10.822357073128636	-9.514268846592634
CCL8_-_32646459.23-P1P2		
CCR5_+_46412474.23-P1P2	10.614043288434797	-7.262845731129128
CCR5_+_46412818.23-P1P2	-2.202377295745448	-9.110119663456526
CCR5_+_46412844.23-P1P2	-0.945836651997153	-8.855018117125205
CCR5_+_46412888.23-P1P2		
CCR5_-_46412917.23-P1P2	-1.7228441828040797	-8.62974606401257
CCT3_+_156308067.23-P1P2		
CCT3_-_156307687.23-P1P2		
CCT3_-_156307863.23-P1P2		
CCT3_-_156307976.23-P1P2		
CCT3_-_156307996.23-P1P2	9.994766222780179	1.5494501712858741
CD1A_+_158224667.23-P1P2	0.3646186584462594	-6.543123709264819
CD1A_-_158224219.23-P1P2	11.233264889267407	-6.31210865386028
CD1A_-_158224222.23-P1P2	-1.772803703308723	-9.680546071019803
CD1A_-_158224302.23-P1P2	10.584854454444203	-9.015482789318451
CD1A_-_158224724.23-P1P2		
CD1D_+_158150733.23-P1P2	10.287380345007843	2.112603936361151
CD1D_+_158151143.23-P1P2	-3.1589432976107528	-8.74475757043447
CD1D_-_158150703.23-P1P2	-1.6732680297578089	-9.581879752747312
CD1D_-_158150719.23-P1P2		
CD1D_-_158150739.23-P1P2		
CD209_+_7811980.23-P1P2	-0.10129117063113213	-9.01032569699634
CD209_+_7812402.23-P1P2		
CD209_+_7812451.23-P1P2		
CD209_+_7812455.23-P1P2		
CD209_-_7812435.23-P1P2		
CD247_+_167487323.23-P1P2		
CD247_+_167487350.23-P1P2	-0.41179808643867055	2.2441325056777646
CD247_+_167487623.23-P1P2	1.6652781365799711	3.4820496219888417
CD247_-_167487282.23-P1P2	0.7282093923064279	2.6774112284164318
CD247_-_167487768.23-P1P2	3.7009020463106923	6.701590792283914
CD33_+_51729005.23-P1P2		
CD33_+_51729086.23-P1P2	0.32760184970230455	3.270437029196839
CD33_+_51729159.23-P1P2		
CD33_+_51729507.23-P1P2		
CD33_-_51728897.23-P1P2	-1.4599778155286138	-9.368728003777282
CD3D_+_118213247.23-P1P2	9.919959180880651	2.2890131202478514
CD3D_+_118213387.23-P1P2	-1.67587452557229	0.772835076938386
CD3D_+_118213391.23-P1P2		
CD3D_-_118213331.23-P1P2		
CD3D_-_118213377.23-P1P2		
CD3E_+_118175516.23-P1P2		
CD3E_+_118175886.23-P1P2	11.534913316737343	1.860587311818204
CD3E_-_118175491.23-P1P2		
CD3E_-_118175687.23-P1P2	1.5902882408097962	1.6043868101732075
CD3E_-_118175913.23-P1P2		
CD3G_+_118215108.23-P1P2	-2.0804576672139667	-9.988200034925047
CD3G_+_118215119.23-P1P2	3.4081202970828466	-4.499622070628232
CD3G_+_118215516.23-P1P2		
CD3G_-_118215053.23-P1P2		
CD3G_-_118215076.23-P1P2	-1.5189924802261157	-1.3660389162496402
CD46_+_207925463.23-P1P2		
CD46_+_207925964.23-P1P2	-1.1632840983435884	-0.43259055206419483
CD46_-_207925473.23-P1P2	-0.7118794790277843	-8.621314157831314
CD46_-_207925851.23-P1P2		
CD46_-_207925976.23-P1P2	-1.2250973722455303	-10.133432831451454
CD4_+_6898750.23-P1P2	10.016518492049322	0.9543381019761383
CD4_+_6898908.23-P1P2		
CD4_-_6899142.23-P1P2	-0.9391018179684263	-0.6068479458721384
CD4_-_6899161.23-P1P2		
CD4_-_6899175.23-P1P2		
CD52_+_26644443.23-P1P2	9.591196131388516	-7.1423000692056755
CD52_+_26644446.23-P1P2		
CD52_+_26644480.23-P1P2		
CD52_+_26644903.23-P1P2		
CD52_-_26644811.23-P1P2		
CD55_+_207495045.23-P1P2	0.8273700476486043	2.7855818334416167
CD55_+_207495088.23-P1P2	11.511883952546718	0.8829303116750788
CD55_+_207495720.23-P1P2		
CD55_-_207495079.23-P1P2		
CD55_-_207495267.23-P1P2	0.3664052779202738	-7.541337089790804
CD80_+_119278427.23-P1P2		
CD80_-_119278036.23-P1P2		
CD80_-_119278157.23-P1P2		
CD80_-_119278188.23-P1P2		
CD80_-_119278501.23-P1P2		
CD86_+_121774694.23-P1	-1.3987087656502233	-9.306451133361302
CD86_+_121796717.23-P2	-1.6706568163012712	-9.577527728207604
CD86_-_121774225.23-P1	-0.3833748642207997	-9.291117231931878
CD86_-_121774236.23-P1	-0.4619927530640915	1.6684980139566097
CD86_-_121774287.23-P1		
CD86_-_121774297.23-P1		
CD86_-_121796729.23-P2	-0.21198728991926963	-9.12092641841311
CD86_-_121796768.23-P2	-1.0429898646258753	-10.272660327224317
CD86_-_121796926.23-P2		
CD86_-_121797180.23-P2		
CDA_+_20915608.23-P1P2	-0.41492193112554787	1.764798542413713
CDA_+_20915714.23-P1P2		
CDA_+_20916096.23-P1P2		
CDA_-_20915533.23-P1P2		
CDA_-_20915957.23-P1P2	0.08178253485747433	1.976556532267618
CDC14A_+_100818072.23-P1P2	8.888283566712182	-10.135802762236365
CDC14A_+_100818076.23-P1P2	-1.5365469493286295	-10.444289317039708
CDC14A_+_100818093.23-P1P2	10.15636146710284	2.188343612970984
CDC14A_+_100818104.23-P1P2	-0.25827194023056776	0.00962434469505935
CDC14A_-_100818042.23-P1P2		
CDC14B_-_99381314.23-P1P2		
CDC14B_-_99381352.23-P1P2		
CDC14B_-_99381431.23-P1P2	0.015522494351618121	-10.214708564733726
CDC14B_-_99382080.23-P1P2		
CDC14B_-_99382112.23-P1P2		
CDC25A_+_48229063.23-P1P2	10.534312044276662	2.812102920491378
CDC25A_+_48229841.23-P1P2	-0.9472757494141266	-0.14535986895473396
CDC25A_+_48229851.23-P1P2		
CDC25A_-_48229649.23-P1P2	10.119983353826777	0.5566603110677901
CDC25A_-_48229900.23-P1P2		
CDC25B_+_3776964.23-P1P2	-1.650920598240008	1.6889679102876105
CDC25B_+_3777015.23-P1P2		
CDC25B_-_3776960.23-P1P2		
CDC25B_-_3776969.23-P1P2		
CDC25B_-_3777393.23-P1P2	-1.2567804398544293	1.7517707642171447
CDC25C_+_137667466.23-P1P2	9.057763931307441	-8.672814785904457
CDC25C_-_137667079.23-P1P2		
CDC25C_-_137667425.23-P1P2	-0.9729370096797467	-8.882091707450646
CDC25C_-_137667439.23-P1P2	0.8935471242530877	3.1911907525727674
CDC25C_-_137667477.23-P1P2		
CDC42BPA_+_227505740.23-P1P2	-1.9149114788790413	-9.82265384659012
CDC42BPA_+_227506098.23-P1P2	9.984355993383419	1.8017625367738752
CDC42BPA_+_227506138.23-P1P2	-1.5489225023054907	-9.45666487001657
CDC42BPA_+_227506150.23-P1P2	0.16019278363926048	1.2153464212654428
CDC42BPA_-_227506038.23-P1P2		
CDC42BPB_+_103523492.23-P1P2	-0.7514078432144213	1.4055925538247562
CDC42BPB_+_103523823.23-P1P2	10.624309559962263	-7.623004486133515
CDC42BPB_+_103523826.23-P1P2	-1.2497996437783154	-0.1816940434826091
CDC42BPB_-_103523702.23-P1P2		
CDC42BPB_-_103523842.23-P1P2		
CDC42BPG_+_64612032.23-P1P2	10.036366081377937	2.3363464462064214
CDC42BPG_+_64612114.23-P1P2		
CDC42BPG_+_64612119.23-P1P2		
CDC42BPG_-_64611754.23-P1P2	-0.15209554130262504	-0.14353188666132355
CDC42BPG_-_64612078.23-P1P2	9.54098532978715	-7.890536775706901
CDC42SE2_+_130599905.23-P1P2	-0.8621035067517067	1.0286259266388333
CDC42SE2_+_130600194.23-P1P2		
CDC42SE2_-_130600145.23-P1P2	-0.41179808643867055	-8.319540454149749
CDC42SE2_-_130600179.23-P1P2	-1.5845001725515555	-9.491317439210809
CDC42SE2_-_130600227.23-P1P2	0.022830141198054932	0.5385538948364004
CDC7_+_91966479.23-P1P2		
CDC7_+_91966603.23-P1P2		
CDC7_+_91966764.23-P1P2		
CDC7_-_91966438.23-P1P2	-0.7552469883373032	1.6712839292588084
CDC7_-_91966696.23-P1P2		
CDH5_+_66400649.23-P1P2	1.3492266080292774	2.4249529327645027
CDH5_+_66400984.23-P1P2		
CDH5_-_66400630.23-P1P2	-1.4790070437042413	0.46343742623045325
CDH5_-_66400656.23-P1P2		
CDH5_-_66400791.23-P1P2	-1.8590485664023912	1.2789687272692136
CDK10_+_89753127.23-P1P2		
CDK10_-_89753103.23-P1P2	-1.9501496448682367	-10.857892012579315
CDK10_-_89753124.23-P1P2	-1.4000756014141285	-1.186802568163841
CDK10_-_89753136.23-P1P2	11.405904165040297	2.302135098367417
CDK10_-_89753493.23-P1P2		
CDK11A_+_1655695.23-P1P2	7.940550982850799	-10.829441285711793
CDK11A_+_1655742.23-P1P2		
CDK11A_+_1655752.23-P1P2		
CDK11A_+_1655770.23-P1P2	-1.6065264788815554	1.398783089645516
CDK11A_-_1655704.23-P1P2	-0.40186105031489916	1.3711956165470034
CDK11B_+_1588334.23-ENST00000341832.6	-1.851382793632819	-8.7591251613439
CDK11B_+_1588352.23-ENST00000341832.6	-2.3002246191435916	-0.4326167045093192
CDK11B_+_1588642.23-ENST00000341832.6		
CDK11B_+_1588798.23-ENST00000317673.7,ENST00000340677.5,ENST00000407249.3	-0.7370580420237811	1.9056864672190024
CDK11B_+_1588853.23-ENST00000317673.7,ENST00000340677.5,ENST00000407249.3		
CDK11B_+_1588866.23-ENST00000317673.7,ENST00000340677.5,ENST00000407249.3		
CDK11B_-_1588329.23-ENST00000341832.6		
CDK11B_-_1588699.23-ENST00000317673.7,ENST00000340677.5,ENST00000407249.3	1.0041662969330192	2.3155924496841016
CDK11B_-_1588699.23-ENST00000341832.6	1.0041662969330192	2.3155924496841016
CDK11B_-_1588818.23-ENST00000317673.7,ENST00000340677.5,ENST00000407249.3		
CDK12_+_37617979.23-P1P2		
CDK12_+_37617986.23-P1P2		
CDK12_+_37618135.23-P1P2		
CDK12_-_37617819.23-P1P2		
CDK12_-_37618045.23-P1P2		
CDK13_-_39989713.23-P1P2	9.020896665312208	1.784681524675309
CDK13_-_39989840.23-P1P2		
CDK13_-_39989849.23-P1P2	-1.9679829379555542	2.419604558521103
CDK13_-_39989852.23-P1P2	9.923484350075416	-10.138759711500427
CDK13_-_39990121.23-P1P2		
CDK14_+_90225779.23-P1P2	10.4867495675139	1.63334599312459
CDK14_+_90225794.23-P1P2	-2.5095257840907923	-10.417755137474307
CDK14_+_90225797.23-P1P2	1.0871739613629305	3.431111241956545
CDK14_-_90226163.23-P1P2	-1.6908427648150308	-10.183547633247265
CDK14_-_90226184.23-P1P2	-0.36518714414708064	1.3500374329323517
CDK15_+_202671879.23-ENST00000374598.4	-1.2855088889413526	2.3191454598484342
CDK15_-_202671315.23-ENST00000374598.4	-0.05532066653659484	1.2043551115840634
CDK15_-_202671459.23-ENST00000374598.4		
CDK15_-_202671495.23-ENST00000374598.4	-2.3976564716277196	-4.038085863666011
CDK15_-_202671498.23-ENST00000374598.4		
CDK16_+_47078092.23-P1P2	-0.3630322594434059	0.7242858398782341
CDK16_+_47078142.23-P1P2	-1.202377295745448	1.7755767098828694
CDK16_+_47078157.23-P1P2	11.891722272064355	4.2251088882713095
CDK16_+_47078188.23-P1P2	-0.392911627092035	-9.301709754119084
CDK16_+_47078205.23-P1P2		
CDK17_-_96793729.23-P1P2	-1.3407571053265226	1.977611625094788
CDK17_-_96793807.23-P1P2		
CDK17_-_96793860.23-P1P2		
CDK17_-_96793869.23-P1P2		
CDK17_-_96794161.23-P1P2	-1.2250973722455303	-9.134025679226752
CDK18_+_205473806.23-P1P2	-0.25445725893230176	1.6109395800763107
CDK18_+_205473874.23-P1P2		
CDK18_+_205474222.23-P1P2		
CDK18_+_205474225.23-P1P2	-0.9211497731456841	0.6589478929662886
CDK18_-_205474006.23-P1P2	-2.1884498062839537	-10.096192173995032
CDK19_+_111136210.23-P1P2	-1.490897454754382	-9.398639822465462
CDK19_+_111136227.23-P1P2	-1.9443961176379396	-9.852858932325733
CDK19_+_111136250.23-P1P2	-0.40448270293691024	0.7923736829163807
CDK19_+_111136611.23-P1P2	-2.235735892691878	-10.143478260402958
CDK19_-_111136247.23-P1P2	17.873433731945852	8.200073276881872
CDK1_+_62538309.23-P1P2		
CDK1_+_62538726.23-P1P2		
CDK1_-_62538284.23-P1P2		
CDK1_-_62538382.23-P1P2		
CDK1_-_62538605.23-P1P2		
CDK20_+_90589064.23-P1P2	-0.0778321978071439	-7.985574565518223
CDK20_+_90589392.23-P1P2	-1.1205530727917665	-9.028295440502845
CDK20_+_90589421.23-P1P2	0.4136514030560754	2.500969502377716
CDK20_+_90589424.23-P1P2	6.839966084048244	-9.085810831551468
CDK20_-_90589076.23-P1P2	-1.213184050702031	-9.12092641841311
CDK2_+_56360661.23-P1P2	-1.1231020046224618	0.6052405808268115
CDK2_-_56360602.23-P1P2		
CDK2_-_56360605.23-P1P2	-1.4874395297001222	0.21307292456670723
CDK2_-_56360608.23-P1P2	-1.6654201679351228	1.3906080953867694
CDK2_-_56361096.23-P1P2	-1.7215832693596003	-9.629325637070679
CDK3_+_73975301.23-P1P2		
CDK3_+_73975344.23-P1P2		
CDK3_+_73975365.23-P1P2	0.3610520434260671	2.706566255496143
CDK3_-_73975343.23-P1P2	-1.2640163615378324	0.33653125689143654
CDK3_-_73975358.23-P1P2		
CDK4_+_58146066.23-P1P2	-2.143332941448058	-10.051075309159138
CDK4_+_58146071.23-P1P2	-1.5992216782583224	0.23112821365109004
CDK4_-_58146046.23-P1P2	-0.31813262305364454	1.974410614459574
CDK4_-_58146064.23-P1P2	8.477732101354839	2.719949831645837
CDK4_-_58146099.23-P1P2	3.9784360218396015	6.298911096421957
CDK5R1_+_30813615.23-P1P2	-1.3641101041262562	1.1845525931500758
CDK5R1_-_30813603.23-P1P2	9.791987740328162	-8.859326816318552
CDK5R1_-_30813611.23-P1P2		
CDK5R1_-_30813629.23-P1P2	-1.343492073047761	1.5504739181576221
CDK5R1_-_30813632.23-P1P2		
CDK5R2_+_219824399.23-P1P2	-0.5240643186895824	-7.429876659302261
CDK5R2_+_219824820.23-P1P2	5.300852669065154	1.6032170121708336
CDK5R2_-_219824623.23-P1P2	-1.6178666963720385	-8.940646563361963
CDK5R2_-_219824813.23-P1P2	9.959527559289537	-0.42209900266476674
CDK5R2_-_219824882.23-P1P2	0.5203298006688719	2.301711837871051
CDK5_+_150754783.23-P1P2	-1.3114431441091359	-9.219185511820216
CDK5_+_150754952.23-P1P2	-2.1601848596847013	-0.10214294273369307
CDK5_+_150754962.23-P1P2	-1.6165105674541778	-9.524252935165256
CDK5_-_150754512.23-P1P2		
CDK5_-_150754596.23-P1P2		
CDK6_+_92463061.23-P2	-0.6252277845552854	0.8764207838713372
CDK6_+_92463239.23-P2	1.4517095656305292	1.5222009694150316
CDK6_+_92465848.23-P1	9.402837104383547	2.0894045552326066
CDK6_+_92465903.23-P1		
CDK6_-_92463228.23-P2	-1.6371657512319224	0.5399002688613601
CDK6_-_92463237.23-P2		
CDK6_-_92463259.23-P2		
CDK6_-_92465826.23-P1	-1.077832197807144	-8.985574565518224
CDK6_-_92465843.23-P1	0.241470427673395	1.6314086086030013
CDK6_-_92465893.23-P1		
CDK7_+_68530767.23-P1P2		
CDK7_+_68531106.23-P1P2		
CDK7_-_68530696.23-P1P2		
CDK7_-_68530717.23-P1P2		
CDK7_-_68530895.23-P1P2		
CDK8_+_26828253.23-P1P2	8.951612560216853	-2.8575724096911457
CDK8_+_26828274.23-P1P2	8.857870685346999	1.4452800343371393
CDK8_+_26828294.23-P1P2		
CDK8_-_26828288.23-P1P2	-1.634488308383233	1.4393366058087034
CDK8_-_26828453.23-P1P2	9.851623313779912	0.05384319946765176
CDK9_+_130548739.23-P1P2		
CDK9_+_130548853.23-P1P2	0.5229842541148493	2.1597234087145614
CDK9_-_130547862.23-P1P2		
CDK9_-_130548401.23-P1P2		
CDK9_-_130548749.23-P1P2	-2.272938793222453	-10.181254911205913
CDKL1_+_50863545.23-P1P2	8.483372807284095	-0.5447603730067544
CDKL1_+_50863573.23-P1P2	-0.8226599097463207	-8.730402277457399
CDKL1_+_50863588.23-P1P2	10.965257242787086	-8.275081182713208
CDKL1_-_50863559.23-P1P2	-1.8053063429960527	0.6201066396034853
CDKL1_-_50863564.23-P1P2	10.139317503666163	0.9866738208812643
CDKL2_+_76555613.23-P1P2		
CDKL2_+_76555663.23-P1P2	11.981677809856556	-7.7444470128956775
CDKL2_+_76555675.23-P1P2	10.66406636300659	1.7276386482150525
CDKL2_-_76555646.23-P1P2	10.013159543768552	-8.036689881245078
CDKL2_-_76555682.23-P1P2		
CDKL3_+_133702210.23-P2		
CDKL3_+_133702827.23-P2	-1.3865607949396477	-9.294303162650726
CDKL3_+_133702841.23-P2	-1.7590759442478827	-10.251780812680117
CDKL3_+_133706658.23-P1	-1.3069661970226463	2.494375247816618
CDKL3_+_133706664.23-P1		
CDKL3_-_133702224.23-P2		
CDKL3_-_133702889.23-P2		
CDKL3_-_133706263.23-P1		
CDKL3_-_133706274.23-P1	-1.5143882593405422	0.4358503680759518
CDKL3_-_133706536.23-P1	-1.5298389563162171	-9.436620488133713
CDKL4_+_39456624.23-ENST00000378803.1,ENST00000395035.3		
CDKL4_+_39456634.23-ENST00000378803.1,ENST00000395035.3	-1.6092562716371273	-9.516998639348207
CDKL4_-_39456218.23-ENST00000378803.1,ENST00000395035.3	11.02075182865488	-8.910051788791533
CDKL4_-_39456253.23-ENST00000378803.1,ENST00000395035.3	-1.4138814009391591	-10.322144127552503
CDKL4_-_39456599.23-ENST00000378803.1,ENST00000395035.3	10.844736089149283	-9.45666487001657
CDKL5_+_18443738.23-P1P2	9.167095476226883	0.7083104160366855
CDKL5_+_18443786.23-P1P2	-0.09740773614390541	-9.006445743853057
CDKL5_+_18444159.23-P1P2	-1.3801818823769416	2.400763173134515
CDKL5_-_18443804.23-P1P2	8.366601303488558	-1.5635485820862183
CDKL5_-_18444186.23-P1P2	-1.6358276509280305	-10.54357001863911
CDKN1A_+_36646518.23-P1P2	10.606062998934323	1.5404598086543984
CDKN1A_+_36646528.23-P1P2	9.946756973072672	-1.4744815274473404
CDKN1A_-_36646538.23-P1P2	11.316888597299355	3.5475716127367267
CDKN1A_-_36646575.23-P1P2	-1.4905684854128847	-9.983273353845119
CDKN1A_-_36646586.23-P1P2		
CDKN1B_+_12870313.23-P1P2		
CDKN1B_+_12870316.23-P1P2	10.827105670323686	-8.343318839749557
CDKN1B_+_12870802.23-P1P2		
CDKN1B_-_12870352.23-P1P2		
CDKN1B_-_12870766.23-P1P2		
CDKN1C_+_2906927.23-P1P2		
CDKN1C_+_2906930.23-P1P2	-0.04248981701494614	-9.75758710678363
CDKN1C_+_2907024.23-P1P2	0.2513406716974558	0.7081707362822335
CDKN1C_-_2906542.23-P1P2	-2.2339682448813356	0.9687726972238122
CDKN1C_-_2906877.23-P1P2	9.47834670983197	-0.3496165839001121
CDKN2A_+_21974424.23-P2		
CDKN2A_+_21974625.23-P2	0.5296418341845612	2.0935746808655264
CDKN2A_+_21974671.23-P2		
CDKN2A_+_21994035.23-P1		
CDKN2A_+_21994326.23-P1		
CDKN2A_+_21994362.23-P1		
CDKN2A_+_21994383.23-P1		
CDKN2A_-_21974525.23-P2		
CDKN2A_-_21974795.23-P2	8.621010635591054	-0.6815021695643867
CDKN2A_-_21994389.23-P1	-3.1313550680672417	-11.038780881736264
CDKN2B_+_22008827.23-P1P2	6.6537369382320115	1.9527359917494644
CDKN2B_+_22008917.23-P1P2		
CDKN2B_+_22008932.23-P1P2	-0.1601848596847013	2.293468305770109
CDKN2B_+_22009247.23-P1P2	-0.29684197974894033	-8.204584347460019
CDKN2B_+_22009282.23-P1P2	-0.22238298754849417	2.3320847555220126
CDKN2C_+_51434837.23-P2		
CDKN2C_+_51434858.23-P2		
CDKN2C_+_51435928.23-P1		
CDKN2C_+_51435933.23-P1	1.1773400902536793	4.274169337710257
CDKN2C_+_51435947.23-P1	-0.3960765900598453	1.404402772267429
CDKN2C_-_51434505.23-P2	-0.04146353559810301	1.238146169891314
CDKN2C_-_51434601.23-P2		
CDKN2C_-_51434930.23-P2		
CDKN2C_-_51435973.23-P1		
CDKN2C_-_51435981.23-P1		
CDKN2D_+_10679551.23-P1P2		
CDKN2D_+_10679612.23-P1P2	0.3741729651595094	-9.118531903272727
CDKN2D_+_10679629.23-P1P2		
CDKN2D_+_10679673.23-P1P2		
CDKN2D_-_10679219.23-P1P2	10.787958780579915	2.578154491678601
CDKN3_+_54863725.23-P1P2	12.010425120307275	3.0485887762555257
CDKN3_+_54864161.23-P1P2	11.017199976884324	-7.145439776736243
CDKN3_-_54863739.23-P1P2	-1.3181326230536445	-9.225874990764725
CDKN3_-_54863776.23-P1P2	11.435721498293342	-6.930866859859094
CDKN3_-_54864170.23-P1P2		
CDO1_+_115151952.23-P1P2	-0.3565482258732082	0.6466019325817285
CDO1_-_115151890.23-P1P2	11.85527990664382	2.268893109566011
CDO1_-_115151965.23-P1P2		
CDO1_-_115152304.23-P1P2		
CDO1_-_115152311.23-P1P2		
CEACAM1_+_43025120.23-P2	-1.2474651852739846	-9.154038905662443
CEACAM1_+_43025380.23-P2	10.655624644820634	-7.438541520429388
CEACAM1_+_43025552.23-P2		
CEACAM1_+_43032394.23-P1	-0.32146576671776295	1.7903825939290399
CEACAM1_+_43032520.23-P1	-1.6010513488154032	2.056308361833831
CEACAM1_-_43025183.23-P2	-1.3865607949396477	-8.294303162650726
CEACAM1_-_43025224.23-P2		
CEACAM1_-_43032561.23-P1		
CEACAM1_-_43032571.23-P1		
CEACAM1_-_43032594.23-P1	-0.28778264046147406	-9.196660541517984
CEACAM5_+_42212565.23-P1P2	10.62818443075039	-7.8673354532888995
CEACAM5_+_42212648.23-P1P2		
CEACAM5_+_42213012.23-P1P2	-0.8432896521050157	-0.3814346735374171
CEACAM5_-_42212542.23-P1P2		
CEACAM5_-_42212807.23-P1P2		
CELA1_+_51740006.23-ENST00000293636.1	-1.71272588271348	-9.621314157831314
CELA1_+_51740031.23-ENST00000293636.1	9.420739940144987	0.506329103483386
CELA1_+_51740172.23-ENST00000293636.1	-1.7667035037723053	-9.674445871483384
CELA1_+_51740445.23-ENST00000293636.1		
CELA1_-_51740036.23-ENST00000293636.1		
CELA2A_+_15783246.23-P1P2	-2.6353813415537406	-8.958161208543663
CELA2A_+_15783596.23-P1P2	-3.017459579827662	-0.058353174455915924
CELA2A_+_15783605.23-P1P2		
CELA2A_+_15783609.23-P1P2	-1.2167683880510687	-9.123316965838104
CELA2A_-_15783624.23-P1P2	0.9274331184054985	-7.98294430947355
CEL_+_135939882.23-P1P2		
CEL_+_135940196.23-P1P2	0.5390143639337985	-7.36872800377728
CEL_+_135940322.23-P1P2	0.7224775808698345	-9.185264786841245
CEL_-_135939878.23-P1P2	-1.2119872899192696	-9.119729657630348
CEL_-_135939951.23-P1P2		
CERKL_+_182521806.23-P1	12.644411233155365	3.404762959361347
CERKL_+_182521818.23-P1	-3.05998419647422	-0.250907102855349
CERKL_+_182545155.23-P2		
CERKL_+_182545238.23-P2	7.825379460729621	1.0941636207634828
CERKL_+_182545306.23-P2	1.7443806829775736	2.4632599676248654
CERKL_+_182545337.23-P2	-0.8367046451845983	1.4773817455928548
CERKL_-_182521384.23-P1		
CERKL_-_182521424.23-P1	-0.5240643186895824	1.8622396268708394
CERKL_-_182521656.23-P1	9.598586830479304	-0.009969705790046579
CERKL_-_182545320.23-P2	10.970870069403425	0.8179494465737587
CERK_+_47133794.23-P1P2		
CERK_+_47133805.23-P1P2	8.095765609975594	-0.22488481745298106
CERK_+_47134030.23-P1P2		
CERK_+_47134113.23-P1P2	-0.360874151275997	-8.268616518987077
CERK_-_47134133.23-P1P2	9.982766971168207	-7.775683156758265
CES1_+_55866580.23-P1P2	9.717549939332534	-8.156842070483886
CES1_-_55866619.23-P1P2	-0.9911903291168791	-8.89893269682796
CES1_-_55866971.23-P1P2	-2.4645074740091264	-7.7872873409990495
CES1_-_55866975.23-P1P2		
CES1_-_55866991.23-P1P2	-0.5964728142176323	-9.50513205202051
CFB_+_31914158.23-P1P2	0.3451104995570464	0.5221765196503289
CFB_+_31914286.23-P1P2		
CFB_-_31913896.23-P1P2		
CFB_-_31913901.23-P1P2	-1.5479742965264425	1.4092432509050794
CFB_-_31914221.23-P1P2	-1.5649473751301564	-9.472689742841235
CFD_+_859428.23-P1P2		
CFD_+_859706.23-P1P2	10.926433998169978	-7.512446110985815
CFD_+_859721.23-P1P2	-0.3147917607944528	1.3029866805895383
CFD_-_859613.23-P1P2		
CFD_-_860068.23-P1P2	-0.7962844943220233	-0.3435455263763465
CFL1_+_65625628.23-P1P2	-1.2763778771892245	-9.185264786841245
CFL1_-_65625251.23-P1P2		
CFL1_-_65625594.23-P1P2		
CFL1_-_65625654.23-P1P2		
CFL1_-_65625699.23-P1P2	9.328877728316582	-10.921772673186071
CFTR_+_117120108.23-P1P2	8.699471123741759	-10.322664298836628
CFTR_+_117120117.23-P1P2	-0.4869448631288815	1.1298544841958882
CFTR_+_117120137.23-P1P2		
CFTR_-_117120085.23-P1P2	0.17525074153095233	0.959833273229074
CFTR_-_117120156.23-P1P2	0.09061538922966861	-8.818602881465258
CGA_+_87797914.23-P2	10.789202515858623	2.019398611617653
CGA_+_87804729.23-P1		
CGA_+_87804779.23-P1		
CGA_-_87797547.23-P2		
CGA_-_87797847.23-P2		
CGA_-_87797852.23-P2	9.94878147072106	1.4239829725789726
CGA_-_87797940.23-P2		
CGA_-_87804516.23-P1	-2.174386551911997	-8.497166418901921
CGA_-_87804776.23-P1	-0.2532942640761835	-8.161036631787262
CGA_-_87804788.23-P1		
CHD1_+_98261781.23-P1P2		
CHD1_+_98262046.23-P1P2		
CHD1_+_98262226.23-P1P2		
CHD1_-_98261946.23-P1P2		
CHD1_-_98262220.23-P1P2		
CHEK1_+_125496255.23-P1P2		
CHEK1_+_125496272.23-P1P2		
CHEK1_+_125496278.23-P1P2		
CHEK1_-_125495912.23-P1P2		
CHEK1_-_125495934.23-P1P2		
CHEK2_+_29137301.23-P1P2	5.784779307195709	-0.5986269187457137
CHEK2_+_29137741.23-P1P2	-0.8640857546491976	-0.25140587383383095
CHEK2_+_29137755.23-P1P2		
CHEK2_+_29137765.23-P1P2	-1.4790070437042413	-9.386749411415321
CHEK2_+_29138256.23-P1P2	-1.5085513193182578	0.46863996092042526
CHIA_+_111833460.23-P1P2		
CHIA_+_111833487.23-P1P2		
CHIA_+_111833752.23-P1P2	-0.5124452354227493	0.19911535228185928
CHIA_-_111833513.23-P1P2	-0.06939844318872268	1.4814708616847967
CHIA_-_111833713.23-P1P2	-2.4884283543042134	-8.811208221294136
CHIT1_+_203198297.23-P1P2	-1.5909593232745252	-9.497780723804066
CHIT1_+_203198719.23-P1P2		
CHIT1_-_203198582.23-P1P2	9.76850243071516	-9.57491019793247
CHIT1_-_203198733.23-P1P2	-0.5489225023054907	2.184031967553524
CHIT1_-_203198778.23-P1P2	-0.551763386139557	0.9231182727242813
CHKA_+_67888380.23-P1P2	11.53024666050638	-6.859900338504951
CHKA_-_67888411.23-P1P2	0.0041662969330182875	1.4569052648786953
CHKA_-_67888689.23-P1P2	-1.0935138200394139	-9.001256187750492
CHKA_-_67888695.23-P1P2	-0.9651443830980977	0.728884037598533
