index,epsilon,pvalue,gene,product
GUCY2C,-3.7775733333333337,0.021739130434782608,GUCY2C,-6.28118964475147
F2,-3.8434733333333337,0.021739130434782608,F2,-6.390765385859286
CD247,-2.57684,0.0030437766703470506,CD247,-6.4848426017435745
GABRE,-4.598673333333333,0.021739130434782608,GABRE,-7.64648010034521
GSK3B,-5.155173333333334,0.021739130434782608,GSK3B,-8.571804833676007
